,root_control_1,root_control_2,root_control_3,root_IAA_1,root_IAA_2,root_IAA_3
AT1G62340,2.01337408703317,0,0,0,1.04121662907122,2.05915007987238
AT1G62350,417.775123059382,529.779666305245,465.944395172034,511.995295557051,630.97727721716,531.260720607075
AT1G62355,116.775697047924,144.285106623674,105.972912981365,133.952257558531,189.501426490962,117.371554552726
AT1G62360,14.0936186092322,15.4197823872628,11.7747681090406,4.96119472439003,8.32973303256976,6.17745023961715
AT1G62370,1062.05483091,1050.7480283892,1096.73554387064,791.806678012649,777.788821916202,757.767229393037
AT1G62380,30125.1097772338,25289.5445281387,34634.6393378779,26937.3028755481,22639.1731658956,27786.1711777979
AT1G62390,7731.35649420737,8428.01248766681,6640.12815863396,9315.13921451473,9931.1242080813,8814.19191689373
AT1G62400,99.6620173081418,88.1130422129305,78.2181024386267,70.4489650863385,109.327746052478,117.371554552726
AT1G62410,0,0,0,0,0,0
AT1G62420,225.497897747715,190.544453785462,149.707765957802,176.618532188285,237.397391428238,151.34753087062
AT1G62421,3.02006113054975,1.10141302766163,0,4.96119472439003,5.2060831453561,4.11830015974477
AT1G62422,883.871224207561,704.904337703444,1067.29862359804,1295.86406201068,1412.93096564965,1455.81910646977
AT1G62430,2030.48776677295,2056.33812264427,2075.72340665087,1935.85818145699,1991.84741141325,1878.97444788355
AT1G62440,1524.12418388411,1493.51606550917,2636.70700156016,1755.27069348919,956.878082116452,1815.14079540751
AT1G62450,2.01337408703317,2.20282605532326,0,2.97671683463402,0,0
AT1G62480,22851.7958878265,28636.7387192024,28245.9865838585,12037.84287926,14889.3977957185,9444.29184133468
AT1G62490,39.2607946971468,31.9409778021873,32.8011397323273,18.8525399526821,22.9067658395669,44.2717267172562
AT1G62500,899.978216903826,954.925094982635,701.439757352846,624.118296328266,960.001732003665,604.360548442544
AT1G62510,348.313717056738,416.334124456097,276.707050562454,88.3092660941426,177.006826942108,98.8392038338744
AT1G62520,519.450514454557,638.819556043746,587.897350587098,530.847835509734,586.204962167097,625.981624281204
AT1G62530,60.401222610995,55.0706513830816,41.211688381642,68.4644871965825,73.9263806640567,74.1294028754058
AT1G62540,226.504584791231,292.975865357994,397.818951112585,198.447788975601,254.056857493378,218.269908466473
AT1G62560,734.881541767106,540.793796581861,1327.18457686186,375.066321163887,356.096087142357,746.441903953739
AT1G62570,4641.83395765497,4024.5632030756,5745.24578234687,7410.04044034895,5318.53454129579,6247.46134233281
AT1G62580,163.083301049687,159.704889010937,125.317174874789,297.671683463402,243.644691202666,215.181183346664
AT1G62590,293.952616706843,364.567712156,382.679963543819,307.594072912182,348.807570738859,566.266271964905
AT1G62600,2030.48776677295,2199.52181624028,2166.55733206347,2241.46777647942,2281.30563429504,2093.12605619028
AT1G62610,1606.67252145247,1935.18268960149,1894.05555582567,1478.43602786823,1771.10948605015,1699.82839093465
AT1G62620,578.845050022036,632.211077877777,699.757647622983,462.383348313151,496.660332066972,613.62672380197
AT1G62630,4.02674817406634,0,0,3.96895577951203,0,2.05915007987238
AT1G62640,4296.54030172878,4740.48167105566,4985.77323931375,3853.85606190618,4004.51915540791,4136.83251046362
AT1G62660,16896.2353383823,20375.0395987125,20228.2105564668,12751.2626806273,9324.09491333278,8915.09027080748
AT1G62670,380.527702449269,382.190320598586,385.203128138613,439.561852580957,317.571071866722,432.4215167732
AT1G62680,630.186089241382,734.642489450308,603.877393020795,596.335605871682,612.235377893878,660.987175639035
AT1G62690,8.05349634813267,0,3.36421945972588,5.95343366926804,22.9067658395669,4.11830015974477
AT1G62700,137.916124961772,174.023258370538,184.191015419992,232.183913101454,168.677093909538,161.643281269982
AT1G62710,1450.6360297074,1016.60422453169,1243.92014523364,829.511757918014,841.303036289546,1105.76359289147
AT1G62720,165.09667513672,143.183693596012,153.071985417528,150.820319621457,173.883177054894,162.672856309918
AT1G62730,1400.30167753157,1429.6341099048,1293.5423822646,1557.81514345847,1525.38236158934,1411.54737975252
AT1G62740,6971.30777635235,6685.5770779061,7068.22508488407,8335.79937592013,7946.56531307156,7773.29155151824
AT1G62750,2507.65742539981,2145.55257788486,1974.79682285909,2417.09406972282,2343.77863203932,2174.46248434524
AT1G62760,22.1471149573648,38.5494559681571,43.7348529764364,36.7128409604862,29.1540656139942,55.5970521565543
AT1G62770,1631.83969754038,1341.52106769187,1462.59441011583,13073.7403377126,8293.29045055227,8869.78896905029
AT1G62780,242.611577487497,174.023258370538,151.389875687665,217.300328928283,225.944008508455,155.465831030365
AT1G62790,8431.00398945139,7783.68586648475,8417.27708823415,9872.77750153617,8221.44650314636,7891.69268111091
AT1G62800,4929.74645210071,4077.43102840336,5788.13958045838,3619.68767091497,2892.49979555985,3534.53111210094
AT1G62810,6158.91133223446,6704.30109937635,7119.52943164489,5213.22341638905,4519.92138679817,5821.21727579923
AT1G62820,1726.46827963094,2097.09040466775,2185.90159395689,1814.80503018187,2066.81500870637,2030.32197875417
AT1G62830,1489.89682440454,1598.15030313703,1561.83888417774,1518.12558566335,1587.85535933361,1621.5806878995
AT1G62840,525.490636715657,436.159558954006,507.156083553676,586.413216422902,560.174546440317,472.574943330712
AT1G62850,1569.42510084235,1417.51856660052,1594.64002391007,1762.21636610334,1798.181118406,1637.02431349854
AT1G62863,0,0,0,0,0,0
AT1G62870,1063.06151795351,1018.80705058701,1255.69491334268,935.68132501996,862.127368870971,1439.3459058308
AT1G62880,1837.20385441777,1582.73052074976,1640.8980414813,1670.93038317456,1810.67571795485,1681.2960402158
AT1G62886,88.5884598294594,80.4031510192991,57.19173081534,51.5964251336563,81.2148970675552,59.7153523162991
AT1G62900,9.06018339164926,13.2169563319396,5.88738405452029,11.9068673385361,4.16486651628488,7.20702527955334
AT1G62910,261.738631314312,299.584343523964,254.839624074235,225.238240487308,260.304157267805,266.659935343474
AT1G62914,432.875428712131,447.173689230622,482.765492470664,419.717073683397,326.942021528363,526.112845407394
AT1G62920,258.718570183762,257.730648472822,229.607978126291,249.05197516438,343.601487593503,211.062883186919
AT1G62930,523.477262628624,438.362385009329,541.639333015867,496.119472439003,405.033268708705,549.793071325926
AT1G62935,10.0668704351658,25.3324996362175,63.9201697347917,33.7361241258522,7.28851640349854,48.390026877001
AT1G62940,0,2.20282605532326,8.4105486493147,5.95343366926804,0,6.17745023961715
AT1G62950,736.89491585414,1058.45791958283,793.114737630376,731.280102375091,794.448287981341,752.619354193356
AT1G62960,1458.68952605553,1665.33649782439,1296.90660172433,1473.47483314384,1681.56485595002,1385.80800375411
AT1G62970,1727.47496667446,1646.61247635414,1869.66496474266,1554.83842662384,1546.20669417076,2026.20367859442
AT1G62975,972.45968403702,725.831185229015,1325.502467132,417.732595793641,469.588699711121,516.846670047968
AT1G62978,0,0,0,0.992238944878007,1.04121662907122,0
AT1G62980,1576.47191014697,2690.75202657737,3177.50527971109,3049.15027761011,1846.07708334327,2944.58461421751
AT1G62981,82.5483375683599,72.6932598256677,145.502491633144,85.3325492595086,70.802730776843,53.537902076682
AT1G62990,1562.37829153774,1215.95998253844,1694.72555283691,1860.44802164626,1332.75728521116,1576.27938614231
AT1G63000,14438.9122651584,17649.04235525,20358.5740605312,13515.2866681833,14533.3017085761,15536.2873526371
AT1G63005,0,0,0,2.97671683463402,0,2.05915007987238
AT1G63010,5631.40732143177,5498.25383408687,6733.48524864135,5076.29444199588,4177.36111583374,5002.70511904995
AT1G63020,998.633547168451,752.265097892894,942.822503588178,961.479537586789,651.801609798584,1106.79316793141
AT1G63030,0,0,8.4105486493147,1.98447788975601,0,0
AT1G63050,2252.96560339012,2377.95072672146,2260.75547693579,1917.00564150431,2205.29682037285,2144.60480818709
AT1G63055,258.718570183762,101.32999854487,270.819666507933,117.084195495605,116.616262455977,276.955685742835
AT1G63057,362.40733566597,135.473802402381,390.249457328202,149.828080676579,143.687894811828,384.031489896199
AT1G63060,0,0,0.84105486493147,0,0,0
AT1G63070,0,2.20282605532326,2.52316459479441,10.9146283936581,1.04121662907122,4.11830015974477
AT1G63080,212.410966181999,218.079779477003,247.270130289852,232.183913101454,198.872376152603,234.743109105452
AT1G63090,2009.3473388591,2260.09953276167,2348.22518288866,2063.85700534625,2406.25162978359,2277.41998833886
AT1G63100,3690.5147015318,4193.07939630783,2497.09189398153,3470.85182918327,3252.76074921849,2489.51244656571
AT1G63105,4.02674817406634,1.10141302766163,5.88738405452029,3.96895577951203,0,5.14787519968096
AT1G63110,3768.02960388257,3807.58483662626,3350.76258188698,3681.2064854974,4091.9813522499,3491.28896042363
AT1G63120,847.630490640964,899.854443599553,1328.02563172679,1086.50164464142,842.344252918617,1265.34772408158
AT1G63130,836.556933162281,773.191945418465,846.101194121059,870.193554658012,745.511106414994,957.504787140658
AT1G63140,1.00668704351658,2.20282605532326,7.56949378438323,0.992238944878007,4.16486651628488,2.05915007987238
AT1G63150,369.454144970586,290.773039302671,356.607262730943,407.810206344861,359.219737029571,340.789338218879
AT1G63160,1698.28104241248,1831.64986500129,1417.17744740953,1796.94472917407,2054.32040915752,1874.8561477238
AT1G63170,1883.51145841953,1997.9632321782,2014.32640151087,2086.67850107845,2120.95827341808,2134.30905778772
AT1G63180,75.5015282637438,64.9833686320363,137.932997848761,72.4334429760945,52.060831453561,61.7745023961715
AT1G63190,0,0,0,0,0,0
AT1G63200,0,0,0,1.98447788975601,0,0
AT1G63205,0,1.10141302766163,0,0,0,0
AT1G63206,0,0,0,0,0,0
AT1G63210,4.02674817406634,2.20282605532326,2.52316459479441,3.96895577951203,2.08243325814244,6.17745023961715
AT1G63220,4003.59437206545,4875.95547345804,4798.21800443404,4126.72177174763,4075.32188618476,3359.50335531179
AT1G63230,398.648069232567,352.452168851722,379.315744084093,393.918861116569,363.384603545856,373.735739496837
AT1G63240,361.400648622454,298.482930496302,360.812537055601,331.407807589254,416.486651628488,397.41596541537
AT1G63245,363.414022709487,276.45466994307,318.759793809027,277.826904565842,233.232524911953,252.245884784367
AT1G63250,1336.88039379002,1566.20932533484,1232.1453771246,1613.38052437164,1358.78770093794,1622.61026293944
AT1G63260,888.904659425144,1056.2550935275,657.70490437641,860.271165209232,1289.02618679017,630.099924440949
AT1G63270,1101.31562560714,1208.25009134481,1149.72200036132,1315.70884090824,1502.47559574977,1280.79134968062
AT1G63280,7.04680930461609,2.20282605532326,0.84105486493147,0,1.04121662907122,5.14787519968096
AT1G63290,4432.44305260352,5045.57307971793,4482.82243008474,4300.36358710128,5894.32733717218,4583.66807779592
AT1G63295,151.003056527488,329.322495270828,616.493215994768,289.733771904378,217.614275475885,466.397493091095
AT1G63300,2672.75410053653,2593.82768014314,2291.03345207332,2797.1215856111,2375.01513091145,2339.19449073503
AT1G63310,1290.57278978826,893.245965433583,1186.7284144183,1112.29985720825,1395.23028295544,1179.89299576688
AT1G63320,0,0,0.84105486493147,0,0,0
AT1G63330,0,12.1155433042779,7.56949378438323,3.96895577951203,4.16486651628488,1.02957503993619
AT1G63340,5.03343521758292,8.81130422129305,3.36421945972588,1.98447788975601,2.08243325814244,2.05915007987238
AT1G63350,238.58482931343,233.499561864266,213.627935692593,248.059736219502,131.193295262974,215.181183346664
AT1G63360,29.1939242619809,14.3183693596012,12.615822973972,4.96119472439003,12.4945995488546,20.5915007987238
AT1G63370,120.80244522199,120.054020015118,97.5623643320505,136.928974393165,97.8743631326947,110.164529273172
AT1G63380,124.829193396056,82.6059770746224,142.138272173418,129.983301779019,91.6270633582674,128.696879992024
AT1G63390,88.5884598294594,73.7946728533293,73.1717732490379,59.5343366926804,36.4425820174927,72.0702527955334
AT1G63400,233.551394095848,197.152931951432,183.34996055506,228.214957321942,158.264927618826,255.334609904175
AT1G63410,392.607946971468,319.409778021873,349.878823811492,990.254466988251,755.923272705706,700.11102715661
AT1G63420,1887.5382065936,1505.63160881345,1770.42049068074,1965.62534980333,1833.58248379442,2225.94123634205
AT1G63430,3892.85879727863,3561.96973145772,4181.72478843927,3578.01363523009,3387.07769436868,4110.06355942528
AT1G63440,3142.87694985878,2212.73877257222,2783.89160292317,3158.2965615467,2470.80706078601,3227.71775019996
AT1G63450,320.126479838274,546.300861720169,789.75051817065,284.772577179988,189.501426490962,289.31058622207
AT1G63460,5189.47170932799,5527.99198583373,4849.52235119486,5113.99952190125,5918.27531964082,4603.23000355471
AT1G63470,2449.26957687585,2225.95572890416,2142.16674098045,2193.84030712527,2244.86305227755,2163.13715890594
AT1G63480,1492.91688553509,1590.4404119434,1565.20310363747,1610.403807537,2002.25957770396,1760.57331829089
AT1G63490,2170.41726582176,2101.49605677839,2224.59011774374,2250.39792698332,1664.90538988488,2258.88763762
AT1G63500,3795.21015405752,3626.95310008975,4163.22158141078,5232.07595634173,3686.94808354119,4321.1264426122
AT1G63510,0,0,0,0,2.08243325814244,0
AT1G63520,133.889376787706,106.837063683178,217.833210017251,111.130761826337,93.7094966164099,163.702431349854
AT1G63522,3.02006113054975,0,2.52316459479441,3.96895577951203,4.16486651628488,0
AT1G63530,443.948986190814,353.553581879384,555.09621085477,493.142755604369,337.354187819075,467.427068131031
AT1G63535,0,0,0,0,0,0
AT1G63540,4.02674817406634,5.50706513830816,0,5.95343366926804,8.32973303256976,4.11830015974477
AT1G63550,43.2875428712131,35.2452168851722,30.2779751375329,24.8059736219502,12.4945995488546,18.5323507188514
AT1G63560,78.5215893942936,24.2310866085559,63.0791148698602,82.3558324248745,35.4013653884215,49.4196019169372
AT1G63570,9.06018339164926,20.926847525571,7.56949378438323,2.97671683463402,5.2060831453561,14.4140505591067
AT1G63580,201.337408703317,205.964236172725,185.032070284923,305.609595022426,192.625076378176,184.293932148578
AT1G63590,19.1270538268151,9.91271724895469,33.6421945972588,65.4877703619484,7.28851640349854,35.0055513578305
AT1G63600,21.1404279138483,22.0282605532326,31.1190300024644,27.7826904565842,19.7831159523532,19.5619257587876
AT1G63610,912.058461426025,899.854443599553,840.213810066539,875.154749382402,1036.01054592586,867.931758666209
AT1G63630,47.3142910452795,56.1720644107432,63.0791148698602,38.6973188502423,58.3081312279884,28.8281011182134
AT1G63640,3434.81619247858,3436.40864630429,3328.89515539876,3797.29844204813,3552.631138391,3904.14855143804
AT1G63650,1050.98127343131,1377.8676976047,894.041321422153,1000.17685643703,1188.02817377026,1023.39758969657
AT1G63660,7852.15893942936,8240.77227296433,6651.902926743,9564.19118967911,9594.8112368913,9269.26408454553
AT1G63670,1583.51871945159,1427.43128384947,1589.59369472048,1775.11547238675,1223.42953915868,1617.46238773976
AT1G63680,1673.11386632456,1691.77041048827,1632.48749283198,1755.27069348919,1662.82295662674,1806.90419508802
AT1G63690,6302.86757945733,5279.0726415822,5045.48813472389,5782.76857074902,5744.39214258592,5543.23201501645
AT1G63700,3422.73594795639,3197.40201930172,3846.98495219654,3523.4404932618,3038.27012362982,3751.77144552748
AT1G63710,2.01337408703317,0,1.68210972986294,0,4.16486651628488,0
AT1G63720,751.995221506888,687.281729260858,1000.85528926845,824.550563193624,668.461075863724,831.896632268443
AT1G63730,459.049291843562,418.53695051142,468.467559766829,501.080667163393,221.77914199217,467.427068131031
AT1G63740,1264.39892665683,1122.3398751872,1116.07980576406,1125.19896349166,916.270633582674,1232.40132280362
AT1G63750,388.581198797401,356.857820962369,325.488232728479,565.576198580464,360.260953658642,493.166444129436
AT1G63770,13237.9346222431,12608.9763406704,12040.5414463589,14458.9059047623,12457.1157502081,13429.7768209277
AT1G63780,4688.14156165673,4997.11090650082,4417.22015062008,5662.70765841878,5890.1624706559,5128.31327392217
AT1G63790,0,0,0,0,0,0
AT1G63800,2713.02158227719,2233.66562009779,2188.42475855169,2113.46895259015,2109.50489049829,1882.06317300336
AT1G63810,4787.80357896487,4989.40101530719,4802.42327875869,5973.2784481656,4839.57489192303,5805.77365020018
AT1G63820,737.901602897656,448.275102258284,610.605831940247,457.422153588761,447.723150500625,440.65811709269
AT1G63830,2453.29632504992,2202.82605532326,2437.3769985714,2840.78009918573,3271.50264854178,2346.40151601458
AT1G63840,2769.39605671412,2346.00974891928,2947.8973015848,4607.95766001346,5433.06837049363,5223.0341775963
AT1G63850,1904.65188633338,2180.79779477003,1673.69918121363,1748.32502087505,2351.06714844282,2034.44027891391
AT1G63855,359.387274535421,391.001624819879,380.156798949024,354.229303321448,438.352200838984,395.356815335498
