"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G08370",1483.91638832113,1.17130210089674,0.258932828122424,4.5235751271482,6.08037229694913e-06,0.00011189048734003
"AT5G08380",1896.80175818292,1.65160759140321,0.122864378655639,13.442525892979,3.40608512746773e-41,7.34568414966779e-39
"AT5G08430",2157.70227200459,0.526076134165102,0.0950593223921408,5.53418771485579,3.12673971961237e-08,7.99260472675405e-07
"AT5G08790",7986.49830428441,0.87307632284508,0.154521453130638,5.65019487686899,1.60266043457667e-08,4.28539886306967e-07
"AT5G09360",38.7958927662111,1.91175213923985,0.519670613928713,3.678776686615,0.000234355354280827,0.0029224140420617
"AT5G09650",15254.7148833833,0.659219609597614,0.110586362296218,5.96112934641812,2.50500576948524e-09,7.38256872754041e-08
"AT5G09976",70.967354349817,1.49297899571878,0.371630260520594,4.01737736218616,5.88494443119251e-05,0.000858956215649578
"AT5G09978",1466.70004658095,1.95034762320291,0.190139528293792,10.2574548317452,1.09556248337885e-24,1.00322221692264e-22
"AT5G09980",4641.3966801115,2.80591370950825,0.270263654437099,10.3821348651278,2.99012678013323e-25,2.91139939149175e-23
"AT5G10180",8969.51233484351,1.64811236572197,0.227002287686324,7.2603337284396,3.86136435699105e-13,1.65825415473132e-11
"AT5G10210",1278.61126596339,1.36390705952299,0.363860292557141,3.74843610974342,0.000177940652042393,0.0022958444248362
"AT5G10230",760.577777632507,1.85551157668065,0.270461025070974,6.86055070668215,6.85955894005567e-12,2.64259068615567e-10
"AT5G10300",2015.75594905411,1.20838931690166,0.13290143037958,9.09237254595665,9.6901017712914e-20,6.71497863286247e-18
"AT5G10520",1904.2614973064,0.703525558398137,0.191315026623196,3.677314693026,0.00023570218736106,0.00293416379537794
"AT5G10625",2936.57003776145,1.45263530344267,0.216600128374221,6.70653020543431,1.99306607588702e-11,7.28874687276844e-10
"AT5G10820",3483.34073667629,0.45823010290528,0.0949629906348493,4.8253545917405,1.3975439686273e-06,2.88976027061323e-05
"AT5G11230",3419.59345013659,0.505111695475214,0.12345630284459,4.09142088201899,4.28738217885952e-05,0.000646684731684569
"AT5G11520",10581.0127035538,0.444740443894021,0.117273206034478,3.79234489217656,0.000149231460107365,0.0019633210794969
"AT5G11930",384.131960780029,1.05796138979691,0.190447366216997,5.55513794079703,2.77392615948247e-08,7.14409822055999e-07
"AT5G11950",1987.02812216599,0.638668171504035,0.108458263632465,5.88860774747697,3.89462595563823e-09,1.11920782755053e-07
"AT5G12340",2630.41694321673,2.44521181592188,0.249521741436985,9.79959422309258,1.13038825620457e-22,8.96386233683048e-21
"AT5G12890",930.60327346563,1.18290970064398,0.132996658827507,8.89428133813634,5.87985623851989e-19,3.82207218479113e-17
"AT5G13080",1166.96128723051,1.17022842395814,0.216095947281725,5.41531869837665,6.11796359820261e-08,1.51967844986139e-06
"AT5G13180",9066.63795149998,0.446259949965006,0.124644724917206,3.5802554040007,0.000343258529150169,0.00406945894771723
"AT5G13220",11302.8399997569,5.74337074612866,0.253867697091493,22.6234799146532,2.54586322685588e-113,5.34075816572057e-110
"AT5G13330",5257.12289500339,0.860949282654336,0.179869839184749,4.78651277255011,1.69704144005972e-06,3.46789194769672e-05
"AT5G13370",1588.17669947915,0.628803843738505,0.15408997451209,4.0807576594749,4.48891381762053e-05,0.000673950392032605
"AT5G13550",7203.80930483528,1.13138467906062,0.133337881671098,8.48509564484751,2.15541369631478e-17,1.278620217382e-15
"AT5G13700",589.19284196242,0.738413120121114,0.138507637770698,5.331208675608,9.75612323440755e-08,2.35247962128724e-06
"AT5G13740",5022.04799617361,1.38621546554503,0.131911971670175,10.5086403303185,7.88217173316206e-26,7.87398246382891e-24
"AT5G13750",9283.09939145159,1.35754553631763,0.186781170938747,7.26810700187135,3.64559980009535e-13,1.57244599975701e-11
"AT5G13760",1790.26168090343,0.646388340751408,0.119520878392882,5.40816256910894,6.36746153209501e-08,1.57995206789919e-06
"AT5G14120",5601.85513342608,1.63121634190481,0.262835895312864,6.20621601156535,5.42755636186533e-10,1.73231383964598e-08
"AT5G14130",1209.29918805592,0.913901979146107,0.258467187353461,3.53585299744962,0.000406460804450313,0.00471331131833941
"AT5G14180",1172.0918714508,0.806801528865404,0.241219384312766,3.34467949648401,0.000823777052685003,0.00858215768296123
"AT5G14370",714.661283223736,0.960989794974881,0.205885127351496,4.66760181921368,3.04735744107755e-06,5.93424643968824e-05
"AT5G14700",746.096059665588,0.945322538625125,0.247848115688308,3.81412033736805,0.000136668865295315,0.00181355418950816
"AT5G14730",2295.20835551948,1.57254299411172,0.191811979436533,8.19835652982271,2.4369568119379e-16,1.3263022498179e-14
"AT5G15240",134.563489927451,1.98955078212395,0.239160053932055,8.31890923845158,8.87764963916821e-17,5.1087442162954e-15
"AT5G15960",5965.39202574496,1.70577181881192,0.260693295862369,6.54321321601023,6.02108895811359e-11,2.1051916484459e-09
"AT5G15970",16521.2673990866,1.9351173837171,0.233362783225948,8.29231361130736,1.11066626978557e-16,6.32832959051156e-15
"AT5G16190",888.851996557846,0.641880033025144,0.158342342991291,4.05374848508113,5.04034072702163e-05,0.000749909107780472
"AT5G16340",471.815133798187,1.06517076442465,0.1531460517596,6.95526102165989,3.51909852074639e-12,1.39291110574174e-10
