"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G29470",420.168134762105,1.5436623277684,0.211431276258011,7.30101220164163,2.85610842454173e-13,2.30110535532989e-10
"AT2G29480",997.437459156867,0.817944812722065,0.136984234858821,5.97108720988995,2.35677712819684e-09,1.04248108303907e-06
"AT2G30140",3466.08852307674,0.492423220288556,0.124133388512605,3.96688776636878,7.28172609479363e-05,0.00756997506785482
"AT2G30230",588.185902738837,0.785186819337674,0.164147533846559,4.78342135844482,1.72336334923336e-06,0.000347253836782481
"AT2G31230",798.670946057916,0.767094762611237,0.209865847957735,3.6551671940721,0.000257014424696196,0.019721049002454
"AT2G36080",2268.01765472314,0.547356885916402,0.127066861242005,4.30762891729838,1.65013921353011e-05,0.00234892541695148
"AT2G39040",580.711500030528,1.09210970238758,0.186816707346613,5.84588882814063,5.0387048724902e-09,2.06669351306375e-06
"AT2G39400",692.355031349462,1.66881953895197,0.249335643658993,6.69306447510709,2.18544788525356e-11,1.40861482409814e-08
"AT2G39980",2893.79627197844,2.84073459298563,0.221705180586081,12.8131177876679,1.38457460657374e-37,7.80865463742427e-34
"AT2G40940",15348.6271037308,0.651375034311304,0.131307559003215,4.96068192308225,7.02461371786212e-07,0.000166808695643423
"AT2G41100",14054.3261915767,0.523370218697598,0.141564513495863,3.69704388319672,0.000218124648054775,0.0175738354838131
"AT2G41178",104.385536021724,1.23285057001789,0.333869278112568,3.69261459750789,0.000221960267851849,0.0176309918396826
"AT2G41180",191.473372912051,1.21633138844641,0.258601713577011,4.7034931502269,2.55747680228286e-06,0.000470277777840216
"AT2G41230",2227.1398431587,3.37503881580073,0.205349711622298,16.4355663766817,1.06425731411367e-60,2.40085807490902e-56
"AT2G41231",1844.14482906235,3.32920152461688,0.217354787889542,15.3168998803411,5.89634620534142e-53,6.65078370231486e-49
"AT2G42850",816.860774839073,1.34315358076606,0.247037355613493,5.43704646380489,5.41710155293099e-08,1.62939191910094e-05
"AT2G43140",3508.05090070639,0.858699932885277,0.157498860939427,5.4521024962557,4.97777498845137e-08,1.53347681099035e-05
"AT2G43580",120.538384567163,1.51997416671091,0.376020235706957,4.04226693771733,5.29369190399761e-05,0.00591384777023162
"AT2G43870",749.846086989938,0.870282809596544,0.196129807779272,4.43727967436737,9.11028934233386e-06,0.00140766450187472
"AT2G44070",218.5699705729,2.51192435241374,0.252939777133552,9.93091865929588,3.05428495714107e-23,9.84308776402076e-20
"AT2G44080",9186.91589167966,1.69709892382311,0.170001240643872,9.98286199203858,1.81164433292824e-23,7.49435060455188e-20
"AT2G44798",1971.12796776347,1.58121444536264,0.353208557421873,4.47671612744657,7.57999293495137e-06,0.00121274511077708
"AT2G46860",884.220287694513,0.85894856661981,0.250769081203203,3.4252570631855,0.000614217965867481,0.0383826678448878
"AT2G47270",1499.82078220896,1.29879493610346,0.21555856064767,6.02525333348433,1.68844944116548e-09,7.61794618865043e-07
"AT2G47950",537.695171893723,0.629158276425904,0.138067171467545,4.55689987517271,5.1914155444337e-06,0.000880549949375037
"AT3G01170",1470.51986526395,0.338036698657237,0.0910634142716277,3.71210218023374,0.000205544970730962,0.0169849413725999
"AT3G01470",19759.2329977367,0.340960543635022,0.0753604780143112,4.52439465113627,6.05686129447792e-06,0.000997348422935237
"AT3G01472",19759.2329977367,0.340960543635022,0.0753604780143112,4.52439465113627,6.05686129447792e-06,0.000997348422935237
"AT3G01970",3025.51314579728,0.980928051555274,0.134054154698624,7.31740134246913,2.52818875836869e-13,2.11234852592738e-10
"AT3G02800",723.803820326614,0.823659629294361,0.224707825722174,3.66546926724627,0.000246885459803376,0.0191391377584342
"AT3G03660",1458.46672332901,1.90424553903954,0.259389920639544,7.34124724023389,2.11612483729908e-13,1.90950640818519e-10
"AT3G04420",2902.48106441298,0.576451848100613,0.167445870224416,3.44261609634226,0.000576116520509212,0.0367135948761789
"AT3G04530",1158.90652448581,0.563134699784304,0.139499730188547,4.03681569149397,5.41816010996726e-05,0.00599728204741979
"AT3G04720",27269.182608112,0.940585899898362,0.207111571495226,4.54144543015088,5.58698482608294e-06,0.000940573064862724
"AT3G08860",1636.21936202153,0.640102135368843,0.181747380007023,3.52193322040795,0.000428412046841933,0.0291980282921667
"AT3G09950",297.509306339016,0.565075030532142,0.158239356609967,3.57101445960093,0.000355601260860633,0.02522644290489
"AT3G11210",1172.18507331976,0.557139218039157,0.116601839077241,4.77813405387277,1.76929413052379e-06,0.000350118476232335
"AT3G11690",2296.86267608213,0.578427607942802,0.157563770766722,3.67106984764399,0.000241537315361168,0.0187891044732158
"AT3G13520",8138.6077564766,0.551101889881999,0.143768127916664,3.83326887445768,0.000126451608763656,0.0118366051539391
"AT3G14230",13769.7786466071,0.729590701275213,0.104455297451605,6.98471709022934,2.85430566845005e-12,2.22035453705395e-09
"AT3G14362",396.579739106922,0.700852714445809,0.182446518457988,3.84141457107166,0.00012232731049737,0.0115463673535991
"AT3G14620",1043.45581119048,0.987577735659106,0.258497154767576,3.82045882302679,0.000133203643430897,0.0121239500309822
"AT3G16770",4837.08830751717,0.624832814206921,0.129276551291321,4.83330354937208,1.34285789167115e-06,0.000283117113815041
"AT3G19200",1155.77455420284,0.694640500653296,0.14051154703398,4.94365420718991,7.66716495529139e-07,0.000180170389819186
"AT3G20395",794.612200361156,1.81277149028118,0.292463459269986,6.19828369262269,5.70821850591239e-10,2.86159336166395e-07
"AT3G20590",664.647098085028,0.503622851905205,0.141719389169907,3.55366231011208,0.000379906686111025,0.0265334827615437
"AT3G21500",210.729112475226,1.80406050417187,0.262021534254628,6.88516121128697,5.77221293590033e-12,4.34051172069919e-09
"AT3G21510",7965.49459902782,0.657344491641983,0.181305152472971,3.62562499011153,0.000288263426978944,0.0216044340505581
"AT3G22750",2479.64518780991,0.522177345632558,0.156732195440439,3.3316533604673,0.000863317174090764,0.0484494152290722
"AT3G23030",6437.22243897419,1.21449795235429,0.140433071289428,8.64823322030212,5.23028562554666e-18,9.83250111889225e-15
"AT3G23050",5345.66158875383,1.1842248069136,0.243090689607171,4.87153501776345,1.10734531344872e-06,0.000242530125496016
