genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G12860	9826.93487120749	-0.59293982905625	0.13942411483018	-4.25277814945038	2.11134720039218e-05	0.000196888373323252
AT1G32860	295.681935084971	-0.594169743764896	0.176988706149324	-3.35710541475792	0.000787630771206157	0.00438043739082239
AT5G49730	10602.9944432051	-0.594389277949592	0.174287082603074	-3.41040350823514	0.000648668324698171	0.00371054102906005
AT2G30570	76176.8978306272	-0.594431471195748	0.106084717834029	-5.60336571876208	2.10228996078911e-08	4.27253088824844e-07
AT2G07335	130.763013259705	-0.59450800488709	0.173460631894737	-3.42733678756492	0.00060953259100221	0.00352276191640582
AT2G26330	2512.95967189393	-0.594755682075023	0.143843726107049	-4.13473495279457	3.55364526925146e-05	0.000307541116235256
AT1G05410	396.147269917738	-0.595348882975939	0.0955893411938549	-6.22819318074986	4.7184504680851e-10	1.30960732340828e-08
AT3G54750	261.080189758282	-0.595661888878203	0.163603404528928	-3.64088932374803	0.000271697921384623	0.00177200538104382
AT4G24972	962.707947943341	-0.59688400397947	0.12398303518456	-4.81423932791251	1.47761639525636e-06	1.94469906385788e-05
AT3G00300	266.647325128227	-0.597491706403562	0.122682262808954	-4.87023708825782	1.11464422793504e-06	1.5163428699397e-05
AT1G71695	2391.666066157	-0.597513739252805	0.112289865172492	-5.32117247032888	1.0310059880346e-07	1.78188529383755e-06
AT5G48320	75.3599120225243	-0.597727903174668	0.190863930729812	-3.13169649649946	0.001737994399278	0.00846545849351336
AT1G07890	14185.0705930068	-0.598032543537048	0.165451012673468	-3.61455958397376	0.00030085862053056	0.00193369066245635
AT5G55740	1115.15144481004	-0.598257670498478	0.124755724731409	-4.79543260869583	1.62324135392882e-06	2.10602052771015e-05
AT2G15970	8854.51398671749	-0.598602063197994	0.143864866664848	-4.16086343438189	3.17046640533979e-05	0.00027911767494157
AT1G30520	786.90483762194	-0.598630972661375	0.133138147433612	-4.49631442378207	6.9141470115085e-06	7.44524746836128e-05
AT2G21080	133.808780503518	-0.598907489263063	0.167648825241631	-3.572392997087	0.000353734034238493	0.00222595232224185
AT3G06370	118.685733639623	-0.599156721792473	0.186165012227795	-3.21841743849984	0.00128900073276838	0.00663104500671566
AT1G32780	116.427953086	-0.599615701439651	0.194846018027247	-3.07738237358179	0.00208827237313911	0.00986025310545205
AT5G23420	274.051056199	-0.599648786644915	0.184925419479631	-3.24265202875999	0.00118422748607539	0.00618154623434815
AT3G06145	283.264387111667	-0.599664953697698	0.150002484997306	-3.99770012949096	6.39609077303018e-05	0.00051302160362475
AT1G15990	744.535522019863	-0.600913679426707	0.143623184846265	-4.18396013199351	2.86474372795442e-05	0.000255463249626292
AT1G03150	493.523200373857	-0.601141904879415	0.0911144177168056	-6.59765951364399	4.17699180247653e-11	1.39747487508533e-09
AT1G32470	9749.24990098768	-0.6013620290268	0.12859580822003	-4.67637349421107	2.91992588273339e-06	3.46563875140416e-05
AT3G01440	1318.87124845381	-0.602119743462965	0.144781196631526	-4.15882557591634	3.19888044180263e-05	0.000281196937787095
AT3G60290	219.905474200062	-0.602523429399752	0.136698152007326	-4.40769257339677	1.04477696133495e-05	0.000107234809952685
AT1G23340	130.251831111323	-0.603264766441118	0.161819641592392	-3.72800706085287	0.000192999972057166	0.00132429149931442
AT4G26555	762.236507208683	-0.603346322613937	0.134807007113882	-4.47563027717279	7.61862258874592e-06	8.12179798062991e-05
AT2G45315	363.784174648891	-0.603453864192382	0.12484588516765	-4.83359033725486	1.34092386887465e-06	1.78280541364609e-05
AT2G45310	363.784174648891	-0.603453864192382	0.12484588516765	-4.83359033725486	1.34092386887465e-06	1.78280541364609e-05
AT1G07720	778.854654656557	-0.603622156015121	0.127293307278227	-4.74197873338127	2.11640845187442e-06	2.6290321727654e-05
AT5G54570	101.561573267566	-0.60399381871846	0.17677277771724	-3.41678071996238	0.000633662965979511	0.00363948059980107
AT2G41050	223.653828396454	-0.604402019183266	0.170231341467935	-3.55047439543976	0.000384537538949604	0.00238484191871799
AT1G56670	264.061573605742	-0.606463512489969	0.128486880079998	-4.72004232737519	2.35795572301491e-06	2.89080687777672e-05
AT2G36145	3442.59676923531	-0.606523245312871	0.15200087926474	-3.99026142642564	6.60005076811983e-05	0.00052793653023436
AT5G48460	344.61055705531	-0.60672450830677	0.175125902422512	-3.46450467871382	0.00053120889917298	0.00313814667816219
AT5G19780	1296.93407163465	-0.606912638313412	0.122755393572714	-4.94408123871077	7.65037983165522e-07	1.07956894218899e-05
AT2G45850	562.637280346668	-0.608112764513947	0.130035254347765	-4.67652228285428	2.91780907680393e-06	3.46487981155861e-05
AT2G29980	1406.75828361394	-0.608629808685771	0.150085919778857	-4.055209240031	5.00894444582933e-05	0.000414665633914703
ATCG00470	206.587803534143	-0.609630828306739	0.186523684867307	-3.26838293346193	0.00108163912949159	0.00572633916568088
AT3G50890	85.726318047078	-0.609710041314449	0.189039028220938	-3.22531303219489	0.00125834997681348	0.00650332349189215
AT5G58160	369.027965957263	-0.610516381185191	0.144434418197815	-4.22694527248373	2.36885252840152e-05	0.000217698661240599
AT2G40900	426.601510609055	-0.610580939320941	0.127110053036991	-4.80356136066794	1.55868092800572e-06	2.03539776194422e-05
AT2G35020	554.925510650279	-0.611001173143344	0.137976316186048	-4.4283047267291	9.49766524660803e-06	9.86486904467219e-05
AT3G53100	939.398871359711	-0.611013856578129	0.145718872190658	-4.19310036780056	2.75167621979033e-05	0.000246976893925536
AT3G06590	546.708976072022	-0.611994857422424	0.142632529123033	-4.29071026914571	1.78102557436733e-05	0.000170421839231485
AT4G24780	2863.83642527457	-0.611999052945443	0.153844516524773	-3.97803618074939	6.94868001196811e-05	0.000552034132875252
AT5G58960	990.911449267473	-0.612173372802851	0.145568519728743	-4.20539670214132	2.60624606012199e-05	0.00023609227056022
AT5G60840	445.959149237022	-0.614879033884234	0.123372420486653	-4.98392615998609	6.23068650240671e-07	8.98145608733525e-06
AT1G80380	7379.96073014546	-0.615118205483107	0.100382616657407	-6.127736314968	8.91381497788485e-10	2.33599267683086e-08
AT1G26210	564.42827191073	-0.615139522750331	0.16148506070648	-3.80926582347098	0.00013938004569988	0.00100519071703545
AT2G04235	159.397048837498	-0.615744190353017	0.161779614592108	-3.80606785289656	0.000141193661833595	0.00101577145735684
AT1G30820	503.85479969486	-0.616053854548943	0.164655063286425	-3.74148138692395	0.000182938728516169	0.00126936745558867
AT1G27500	109.023191590351	-0.616270719168105	0.168131744816678	-3.66540369779696	0.000246948726653721	0.00163376261952319
AT3G10740	1824.04634137961	-0.617386133807992	0.124333314777411	-4.96557286285881	6.84985687082566e-07	9.80168963950423e-06
AT5G02160	10474.1699391415	-0.61762737768545	0.13890940399112	-4.4462603678361	8.73780359024555e-06	9.15264437704461e-05
AT4G35420	195.718372127368	-0.618706116774315	0.150843060719599	-4.10165448660859	4.10206490517279e-05	0.000347313098270821
AT2G42690	3539.22577867185	-0.618881323982321	0.105761172190702	-5.85168744977973	4.86610433334278e-09	1.10478939912767e-07
AT1G29070	5809.50468027917	-0.619351541523835	0.109571495240657	-5.65248781321753	1.58142014321204e-08	3.29095355978279e-07
AT4G24670	664.440147099132	-0.620832369621243	0.152283280335739	-4.07682555992027	4.56547170933902e-05	0.000382680514650207
AT2G34790	145.914359871958	-0.62098962009517	0.199807811949898	-3.10793463996735	0.00188399728829021	0.00904696732233217
AT4G35250	7261.95464079366	-0.621493279021152	0.135094609326128	-4.60042989221592	4.21619907373944e-06	4.8164888882811e-05
AT3G54260	268.761729586045	-0.621590234068386	0.179864396193073	-3.45588258279391	0.00054849419408619	0.00322321080779339
AT5G10830	74.9160801671973	-0.621682179860334	0.201158462704372	-3.09050969818742	0.00199813279259546	0.00950359123600512
AT2G39010	7022.87425891564	-0.621843278154108	0.0937413321975339	-6.63360828757741	3.27578449686588e-11	1.11343440297095e-09
AT1G76090	360.443611054155	-0.622527451405874	0.145436513984726	-4.28040685485113	1.86551954325411e-05	0.000177349127879768
AT5G14940	408.911348312171	-0.624611581863855	0.1238783386703	-5.042137217599	4.60360969194272e-07	6.80759508859601e-06
AT5G44280	107.777350337077	-0.625115396336256	0.198723959119865	-3.14564685156662	0.00165719975172246	0.00813442984034047
AT1G07603	513.267014260825	-0.625651528199209	0.114653777932351	-5.45687668982318	4.84582626221449e-08	9.05571022531605e-07
AT1G15260	690.627313089538	-0.62589647278601	0.162092997498134	-3.86134183738081	0.000112766000818112	0.000838788778048582
AT3G01615	86.8477058064751	-0.626310449621008	0.185207214113056	-3.38167415681059	0.000720455478655279	0.00405200056136745
AT4G17240	100.676215702666	-0.626313884514291	0.178366134189834	-3.51139462297092	0.000445762149471106	0.00270071291437506
AT5G12950	1706.44075034779	-0.626437573801954	0.122042071612577	-5.13296411249544	2.85214306510763e-07	4.42988816595823e-06
AT3G57060	189.775385459758	-0.627994572154823	0.177425746933168	-3.53947824940748	0.000400918806969257	0.00247245563498553
AT1G22690	2103.40068679593	-0.629002214622833	0.162632552146948	-3.86762801369859	0.00010989913900583	0.000820848569141317
AT4G01120	373.005284463715	-0.629721916030971	0.141509772584129	-4.45002422469864	8.58606040164791e-06	9.01786272278766e-05
AT2G33330	451.215421260108	-0.630497525505446	0.165859738127845	-3.80138985278908	0.000143886700859067	0.00103261162645278
AT2G41750	212.265234924611	-0.630880510527316	0.152262976673721	-4.14336120512872	3.42252240499447e-05	0.000297731520639226
AT5G38865	235.408128255519	-0.631528152907045	0.204886581710941	-3.0823304661211	0.00205386685522184	0.00972528555532361
AT4G34250	367.135479389326	-0.631764708435001	0.198663108271918	-3.18008065981873	0.00147234063827658	0.00737207621466707
AT3G07460	1268.97361315411	-0.632235977988982	0.120917909075731	-5.2286380307239	1.70763319831817e-07	2.79035310062571e-06
AT3G50240	1546.6219244746	-0.633016627131278	0.152838626606899	-4.14173197695238	3.44693004410113e-05	0.000299277966764757
AT2G46572	188.280910948844	-0.633462897613695	0.124781177979733	-5.07659013859112	3.84268542366181e-07	5.76817783201883e-06
AT5G12930	121.921536227034	-0.633631391784544	0.198548689827799	-3.19131489779202	0.00141626828140768	0.00713948840365105
AT2G41820	785.734462765022	-0.635885108277924	0.163543518482855	-3.8881706482583	0.000101002606490352	0.000766110650070579
AT3G62410	13437.5254329862	-0.636268918047488	0.111124354747462	-5.72573779612449	1.02985178376863e-08	2.2057638250891e-07
AT2G41375	127.715830002778	-0.637310973363216	0.200873132964103	-3.17270390499215	0.0015102646469548	0.00752341477591989
AT3G46320	209.69263140869	-0.638128462325805	0.181064163377818	-3.52432226466731	0.000424567539405717	0.00259644915298104
AT2G28350	282.050933503617	-0.638482780586301	0.140933354589037	-4.53038801530074	5.88754557597719e-06	6.44935106928505e-05
AT5G05690	4227.17067854103	-0.638763023643043	0.0714152737448242	-8.94434747845992	3.74153670839447e-19	3.20256424897721e-17
AT5G63100	321.524580075316	-0.63890620182867	0.154718911038747	-4.12946418468953	3.63609636990422e-05	0.000313519735894719
AT2G46570	186.983877248474	-0.639656121169295	0.125475171750642	-5.09787005863193	3.43496465501339e-07	5.22439857678528e-06
AT2G00940	101.806567670849	-0.641069422560817	0.206567093792259	-3.10344407132691	0.00191282385286491	0.00915539955535523
AT3G43210	148.386833451918	-0.641150783737705	0.146270053746833	-4.38333594139113	1.16875671751759e-05	0.00011804845519354
AT5G01880	402.995743356512	-0.642078899140906	0.143967537271645	-4.45988666132005	8.20030062089732e-06	8.66846641294909e-05
AT1G14280	1387.64650136449	-0.642221528541404	0.12063537975143	-5.32365819931687	1.01700924296365e-07	1.76419510171794e-06
AT5G27360	763.725581187852	-0.642486228816348	0.112475465861466	-5.71223443170876	1.11502338469532e-08	2.37517197468296e-07
AT3G49668	152.77634724337	-0.643054963070813	0.17672760740171	-3.63867859993781	0.000274040547926991	0.00178579410128695
AT5G19090	1118.38431074917	-0.64312111077221	0.140088873719069	-4.59080791856399	4.41533540277523e-06	5.01952793026115e-05
AT4G03280	42991.325136257	-0.64336855038324	0.106925010651783	-6.01700711986332	1.77671269812719e-09	4.36327150881435e-08
AT1G70940	1970.9809624451	-0.643658316102971	0.101872169096821	-6.3182940130707	2.64466502568089e-10	7.70500979469491e-09
AT5G47040	4590.79135652077	-0.643958396076243	0.0712514436142865	-9.03782945875813	1.59813451149791e-19	1.42513493148899e-17
AT4G35460	545.097822006695	-0.644259105166282	0.108138678028903	-5.95771205002233	2.55793699611122e-09	6.12156085406085e-08
AT1G20480	67.6147711386902	-0.645545758177004	0.200767217730449	-3.21539425347676	0.00130265479114595	0.00668808292835945
AT4G03110	371.924217530566	-0.645601475771721	0.114489936976974	-5.63893642374492	1.71103689588167e-08	3.53583536919706e-07
AT3G53190	188.309619854399	-0.646436378357963	0.192063155279526	-3.36574902883976	0.000763361274176777	0.00426264570553999
AT1G33480	207.323428023033	-0.647092257839291	0.174368336819723	-3.71106514887683	0.000206388973094667	0.00140018530112503
AT1G20450	7949.7647811631	-0.647197923922078	0.193011064777033	-3.35316488031255	0.000798930977634087	0.00442962842043788
AT5G58550	367.128119427618	-0.648199535081964	0.130823247547448	-4.95477330851973	7.24146643983617e-07	1.03179898185588e-05
AT1G19950	110.935887429798	-0.648351368914388	0.16280960038286	-3.98226743011307	6.82609088972767e-05	0.000543976587280948
AT3G47580	309.022067484314	-0.648935918794434	0.123401102314523	-5.25875301454305	1.45035531009028e-07	2.40389986484434e-06
AT5G10080	171.169655143654	-0.64898552251698	0.142329788838719	-4.5597308041564	5.12192356358889e-06	5.71477037758565e-05
AT1G20850	971.028180607471	-0.649140199905801	0.190047688324174	-3.41567006486567	0.000636252858889485	0.00365109818926721
AT3G49650	294.279149677036	-0.649733715626542	0.122787770514453	-5.29151814471671	1.21305152582673e-07	2.06007946670633e-06
AT1G05207	38380.5746267771	-0.649986869623894	0.131728343813348	-4.9342977434294	8.04396520331217e-07	1.1303482079885e-05
AT5G54145	190.271394411826	-0.651660833398122	0.211592699583055	-3.07978883336818	0.00207147406774045	0.00979481478038645
AT1G51170	328.487569484771	-0.652076161196504	0.150029557081537	-4.34631797814426	1.38441834091099e-05	0.000136941220368559
AT4G33400	134.212852320755	-0.652232016209216	0.157259076736363	-4.14749997103602	3.36125512471188e-05	0.000293233859404997
AT4G34740	987.014342422475	-0.652623295614284	0.170761055078793	-3.82185092094419	0.000132453758380888	0.000963535358345834
AT5G59690	1069.87333064092	-0.654330174318522	0.119710469942441	-5.46593940056485	4.60461638926256e-08	8.6532105911358e-07
AT3G61150	307.719009217852	-0.654573042149752	0.121163999383324	-5.40237236705017	6.57652498248063e-08	1.18920000319289e-06
AT2G46820	59576.7875221494	-0.655622870046191	0.144700882977224	-4.53088368610291	5.87374727424797e-06	6.43724274873541e-05
AT1G49010	1070.82890408494	-0.655738263050592	0.0989773228150408	-6.62513638882688	3.46927703789126e-11	1.1738355383303e-09
AT3G08030	3012.53045338828	-0.657140499311763	0.211389250959346	-3.10867509265238	0.00187928256130975	0.00902802415206832
AT4G32570	1904.61808810274	-0.657338137743931	0.138567399691489	-4.7438152062278	2.09730186394082e-06	2.61212431752765e-05
AT1G08540	4166.97187119267	-0.657554331030527	0.138779171826751	-4.73813413335111	2.15695029098601e-06	2.67372913184434e-05
AT2G13360	66718.6653070585	-0.65821358061638	0.123053386480595	-5.34900825927433	8.84375063865347e-08	1.55365156350816e-06
AT5G64460	1808.89042664145	-0.658355740607252	0.145348272168396	-4.52950510374489	5.9122006242261e-06	6.47333525863561e-05
AT4G22120	207.280085929521	-0.659334094038396	0.118872512335248	-5.54656481204773	2.9133666518999e-08	5.73214665159466e-07
AT1G76080	14138.8606923078	-0.660179896373206	0.111595108142913	-5.91584978373566	3.30166441383681e-09	7.73565789187959e-08
AT1G65920	232.860683955462	-0.660524150574133	0.109114773521237	-6.05348047068601	1.41749264333012e-09	3.54796744546652e-08
AT2G23130	457.929489779874	-0.660674707203308	0.190335881175062	-3.47109910713919	0.000518332655546378	0.00307291601883953
AT1G27460	659.419402660054	-0.660856180499958	0.185633938857814	-3.55999654247568	0.000370859676686452	0.00231016520513343
AT5G23770	100.613891552372	-0.662524898698573	0.194506638906018	-3.40618141583687	0.000658783875190189	0.00375832114445038
AT2G45180	11255.5539908138	-0.663694028209215	0.133358479599334	-4.97676660834195	6.46552016487968e-07	9.30281254152902e-06
AT4G23440	233.976824134327	-0.663753633298052	0.181523242529682	-3.65657655762466	0.000255606096133429	0.00168202294405648
