"genes","go"
"AT5G27360","GO:0016021"
"AT5G27360","GO:0022857"
"AT5G27360","GO:0055085"
"AT5G27360","GO:0008643"
"AT5G27360","GO:0051119"
"AT2G41450","GO:0008080"
"AT3G13170","GO:0003677"
"AT3G13170","GO:0003918"
"AT3G13170","GO:0005694"
"AT3G13170","GO:0042138"
"AT3G13170","GO:0003824"
"AT3G13170","GO:0005524"
"AT3G13170","GO:0006259"
"AT3G13170","GO:0003677"
"AT3G13170","GO:0003918"
"AT3G13170","GO:0005694"
"AT3G13170","GO:0042138"
"AT3G13170","GO:0003824"
"AT3G13170","GO:0005524"
"AT3G13170","GO:0006259"
"AT3G55070","GO:0004842"
"AT3G55070","GO:0043161"
"AT3G55070","GO:0061630"
"AT2G28210","GO:0004089"
"AT2G28210","GO:0008270"
"AT3G52450","GO:0004842"
"AT3G52450","GO:0016567"
"AT5G13740","GO:0022857"
"AT5G13740","GO:0055085"
"AT2G24696","GO:0003677"
"AT3G20650","GO:0004482"
"AT4G02010","GO:0004672"
"AT4G02010","GO:0005524"
"AT4G02010","GO:0006468"
"AT5G47260","GO:0005525"
"AT5G47260","GO:0006952"
"AT5G47260","GO:0043531"
"AT5G47260","GO:0005515"
"AT2G43850","GO:0004672"
"AT2G43850","GO:0006468"
"AT1G45170","GO:0022843"
"AT1G45170","GO:0034765"
"AT4G38600","GO:0004842"
"AT4G38600","GO:0004842"
"AT3G06560","GO:0004652"
"AT3G06560","GO:0043631"
"AT5G57950","GO:0005515"
"AT5G57950","GO:0070682"
"AT2G38880","GO:0001228"
"AT2G38880","GO:0006355"
"AT2G38880","GO:0016602"
"AT2G38880","GO:0001228"
"AT2G38880","GO:0006355"
"AT2G38880","GO:0016602"
"AT2G38880","GO:0001228"
"AT2G38880","GO:0006355"
"AT2G38880","GO:0016602"
"AT4G15396","GO:0004497"
"AT4G15396","GO:0005506"
"AT4G15396","GO:0016705"
"AT4G15396","GO:0020037"
"AT3G50240","GO:0005524"
"AT3G50240","GO:0007018"
"AT3G50240","GO:0008017"
"AT3G50240","GO:1990939"
"AT3G53930","GO:0004672"
"AT3G53930","GO:0005524"
"AT3G53930","GO:0006468"
"AT1G65810","GO:0004386"
"AT4G33240","GO:0000285"
"AT4G33240","GO:0016307"
"AT4G33240","GO:0046488"
"AT4G33240","GO:0005524"
"AT4G33240","GO:0016887"
"AT4G33240","GO:0046872"
"AT2G41240","GO:0046983"
"AT2G41240","GO:0003700"
"AT2G41240","GO:0006357"
"AT4G38640","GO:0022857"
"AT4G38640","GO:0055085"
"AT4G09740","GO:0004553"
"AT4G09740","GO:0005975"
"AT3G09810","GO:0016616"
"AT5G66210","GO:0005509"
"AT5G66210","GO:0004672"
"AT5G66210","GO:0005524"
"AT5G66210","GO:0006468"
"AT5G66210","GO:0005509"
"AT5G66210","GO:0004672"
"AT5G66210","GO:0005524"
"AT5G66210","GO:0006468"
"AT4G35600","GO:0004672"
"AT4G35600","GO:0006468"
"AT5G63920","GO:0003677"
"AT5G63920","GO:0003917"
"AT5G63920","GO:0006265"
"AT5G63920","GO:0008270"
"AT5G63920","GO:0003916"
"AT5G63920","GO:0005694"
"AT1G80210","GO:0004843"
"AT1G80210","GO:0006281"
"AT1G80210","GO:0070531"
"AT1G80210","GO:0070536"
"AT1G80210","GO:0070552"
"AT1G80210","GO:0005515"
"AT1G80210","GO:0008237"
"AT1G80210","GO:0070122"
"AT5G61730","GO:0005524"
"AT5G61730","GO:0016021"
"AT5G61730","GO:0055085"
"AT5G61730","GO:0140359"
"AT2G27900","GO:0032456"
"AT2G27900","GO:0042147"
"AT2G27900","GO:1990745"
"AT2G27900","GO:0032456"
"AT2G27900","GO:0042147"
"AT2G27900","GO:1990745"
"AT5G15410","GO:0005216"
"AT5G15410","GO:0006811"
"AT5G15410","GO:0016020"
"AT5G15410","GO:0055085"
"AT5G59150","GO:0003924"
"AT5G59150","GO:0005525"
"AT1G10640","GO:0004650"
"AT1G10640","GO:0005975"
"AT1G13290","GO:0003700"
"AT1G13290","GO:0010468"
"AT1G61820","GO:0004553"
"AT1G61820","GO:0005975"
"AT3G52140","GO:0006996"
"AT1G01070","GO:0016020"
"AT1G01070","GO:0016021"
"AT1G01070","GO:0022857"
"AT1G02410","GO:0005507"
"AT1G02410","GO:0005507"
"AT1G02410","GO:0005507"
"AT3G12360","GO:0005515"
"AT4G32520","GO:0004372"
"AT4G32520","GO:0019264"
"AT4G32520","GO:0030170"
"AT4G32520","GO:0035999"
"AT4G32520","GO:0004372"
"AT4G32520","GO:0019264"
"AT4G32520","GO:0030170"
"AT4G32520","GO:0035999"
"AT1G62450","GO:0005094"
"AT1G62450","GO:0005737"
"AT2G35380","GO:0004601"
"AT2G35380","GO:0006979"
"AT2G35380","GO:0020037"
"AT2G35380","GO:0042744"
"AT3G53210","GO:0016020"
"AT3G53210","GO:0016021"
"AT3G53210","GO:0022857"
"AT2G39805","GO:0016020"
"AT2G39805","GO:0005794"
"AT2G39805","GO:0016192"
"AT2G39805","GO:0031267"
"AT4G15130","GO:0003824"
"AT4G15130","GO:0009058"
"AT4G15130","GO:0004105"
"AT4G15130","GO:0006657"
"AT3G19890","GO:0005515"
"AT1G13750","GO:0003993"
"AT1G13750","GO:0046872"
"AT1G13750","GO:0016787"
"AT4G32950","GO:0016791"
"AT2G40100","GO:0009765"
"AT2G40100","GO:0016020"
"AT2G21860","GO:0046422"
"AT2G21860","GO:0016851"
"AT2G21860","GO:0010028"
"AT3G21780","GO:0008194"
"AT5G06250","GO:0003677"
"AT5G06250","GO:0003700"
"AT4G03550","GO:0000148"
"AT4G03550","GO:0003843"
"AT4G03550","GO:0006075"
"AT4G03550","GO:0016020"
"AT1G52695","GO:0016787"
"AT2G17845","GO:0016491"
"AT5G07610","GO:0005515"
"AT2G45140","GO:0005789"
"AT1G60985","GO:0007165"
"AT4G11990","GO:0005819"
"AT4G11990","GO:0005874"
"AT4G11990","GO:0032147"
"AT4G11990","GO:0060236"
"AT1G74420","GO:0008107"
"AT1G74420","GO:0016020"
"AT1G74420","GO:0042546"
"AT3G18770","GO:0006914"
"AT3G18770","GO:1990316"
"AT3G18770","GO:0000045"
"AT2G33100","GO:0016020"
"AT2G33100","GO:0016760"
"AT2G33100","GO:0030244"
"AT2G33100","GO:0016020"
"AT2G33100","GO:0016760"
"AT2G33100","GO:0030244"
"AT4G01190","GO:0016307"
"AT4G01190","GO:0046488"
"AT4G34860","GO:0033926"
"AT4G34860","GO:0033926"
"AT4G34860","GO:0033926"
"AT5G66150","GO:0004559"
"AT5G66150","GO:0006013"
"AT5G16000","GO:0005515"
"AT5G16000","GO:0004672"
"AT5G16000","GO:0005524"
"AT5G16000","GO:0006468"
"AT4G21660","GO:0005634"
"AT1G20120","GO:0016788"
"AT3G13740","GO:0004525"
"AT3G13740","GO:0006396"
"AT1G07000","GO:0000145"
"AT1G07000","GO:0006887"
"AT5G22780","GO:0006886"
"AT5G22780","GO:0016192"
"AT5G22780","GO:0030131"
"AT5G22780","GO:0030117"
"AT5G22780","GO:0006886"
"AT5G22780","GO:0016192"
"AT5G22780","GO:0030131"
"AT5G22780","GO:0030117"
"AT1G33230","GO:0016021"
"AT5G59290","GO:0042732"
"AT5G59290","GO:0048040"
"AT5G59290","GO:0070403"
"AT3G03780","GO:0003871"
"AT3G03780","GO:0008270"
"AT3G03780","GO:0009086"
"AT3G03780","GO:0008652"
"AT3G03780","GO:0003871"
"AT3G03780","GO:0008270"
"AT3G03780","GO:0009086"
"AT3G03780","GO:0008652"
"AT3G03780","GO:0003871"
"AT3G03780","GO:0008270"
"AT3G03780","GO:0009086"
"AT3G03780","GO:0008652"
"AT3G14570","GO:0000148"
"AT3G14570","GO:0003843"
"AT3G14570","GO:0006075"
"AT3G14570","GO:0016020"
"AT1G52220","GO:0009579"
"AT4G16800","GO:0003824"
"AT5G25270","GO:0005515"
"AT5G51280","GO:0003676"
"AT5G51280","GO:0005524"
"AT5G51280","GO:0000398"
"AT5G51280","GO:0003724"
"AT5G51280","GO:0008270"
"AT1G61770","GO:0006457"
"AT3G21460","GO:0097573"
"AT2G28755","GO:0042732"
"AT2G28755","GO:0048040"
"AT2G28755","GO:0070403"
"AT3G61740","GO:0005515"
"AT3G61740","GO:0003677"
"AT2G36200","GO:0005524"
"AT2G36200","GO:0007018"
"AT2G36200","GO:0008017"
"AT2G36200","GO:1990939"
"AT3G62710","GO:0004553"
"AT3G62710","GO:0005975"
"AT5G45875","GO:0007165"
"AT3G51360","GO:0004190"
"AT3G51360","GO:0006508"
"AT4G10680","GO:0006352"
"AT4G10680","GO:0070897"
"AT4G10680","GO:0017025"
"AT2G46290","GO:0005515"
"AT3G45870","GO:0016020"
"AT3G45870","GO:0016021"
"AT3G45870","GO:0022857"
"AT1G08070","GO:0008270"
"AT1G05880","GO:0004842"
"AT1G05880","GO:0016567"
"AT1G60200","GO:0006397"
"AT1G60200","GO:0003676"
"AT1G60200","GO:0006397"
"AT1G60200","GO:0003676"
"AT1G60200","GO:0006397"
"AT1G60200","GO:0003676"
"AT3G59610","GO:0005515"
"AT3G59610","GO:0030246"
"AT1G05200","GO:0004970"
"AT1G05200","GO:0016020"
"AT1G05200","GO:0015276"
"AT4G25880","GO:0003723"
"AT4G19040","GO:0008289"
"AT1G13610","GO:0006508"
"AT1G13610","GO:0008236"
"AT5G58370","GO:0005525"
"AT1G24260","GO:0003700"
"AT1G24260","GO:0005634"
"AT1G24260","GO:0006355"
"AT1G24260","GO:0003677"
"AT1G24260","GO:0046983"
"AT1G24260","GO:0000977"
"AT1G24260","GO:0045944"
"AT2G15890","GO:0010183"
"AT2G15890","GO:0036033"
"AT2G01170","GO:0016020"
"AT2G01170","GO:0022857"
"AT2G01170","GO:0055085"
"AT2G45910","GO:0004672"
"AT2G45910","GO:0005524"
"AT2G45910","GO:0006468"
"AT2G45910","GO:0004842"
"AT2G45910","GO:0016567"
"AT2G45910","GO:0004672"
"AT2G45910","GO:0005524"
"AT2G45910","GO:0006468"
"AT2G45910","GO:0004842"
"AT2G45910","GO:0016567"
"AT1G35420","GO:0016787"
"AT1G02205","GO:0005506"
"AT1G02205","GO:0008610"
"AT1G02205","GO:0016491"
"AT5G41360","GO:0003677"
"AT5G41360","GO:0005524"
"AT5G41360","GO:0016787"
"AT4G31990","GO:0009058"
"AT4G31990","GO:0030170"
"AT4G31990","GO:0006520"
"AT4G31990","GO:0008483"
"AT4G31990","GO:0009058"
"AT4G31990","GO:0030170"
"AT4G31990","GO:0006520"
"AT4G31990","GO:0008483"
"AT1G04280","GO:0005524"
"AT1G04280","GO:0016301"
"AT2G22240","GO:0004512"
"AT2G22240","GO:0006021"
"AT2G22240","GO:0008654"
"AT2G45480","GO:0005634"
"AT2G45480","GO:0006351"
"AT2G45480","GO:0032502"
"AT2G45480","GO:0005524"
"AT2G45480","GO:0006355"
"AT2G23680","GO:0016021"
"AT5G54790","GO:0010089"
"AT3G07300","GO:0044237"
"AT3G07300","GO:0044237"
"AT3G07550","GO:0005515"
"AT5G46040","GO:0016020"
"AT5G46040","GO:0022857"
"AT5G46040","GO:0055085"
"AT5G46040","GO:0042937"
"AT5G46040","GO:0042938"
"AT5G46040","GO:0071916"
"AT3G01500","GO:0004089"
"AT3G01500","GO:0008270"
"AT3G03300","GO:0004525"
"AT3G03300","GO:0006396"
"AT3G03300","GO:0005515"
"AT5G14430","GO:0008168"
"AT1G74350","GO:0006397"
"AT1G75420","GO:0016757"
"AT2G19930","GO:0003968"
"AT5G01730","GO:0005856"
"AT5G01730","GO:0030036"
"AT5G01730","GO:0005856"
"AT5G01730","GO:0030036"
"AT5G01730","GO:0005856"
"AT5G01730","GO:0030036"
"AT1G12680","GO:0004672"
"AT1G12680","GO:0005524"
"AT1G12680","GO:0006468"
"AT1G31360","GO:0006260"
"AT1G31360","GO:0006281"
"AT1G31360","GO:0043138"
"AT1G31360","GO:0003676"
"AT1G31360","GO:0005524"
"AT3G07030","GO:0003676"
"AT4G04760","GO:0008643"
"AT4G04760","GO:0051119"
"AT4G04760","GO:0016021"
"AT4G04760","GO:0022857"
"AT4G04760","GO:0055085"
"AT4G26550","GO:0016192"
"AT4G26550","GO:0016021"
"AT4G13550","GO:0006629"
"AT4G08410","GO:0005199"
"AT4G08410","GO:0009664"
"AT2G24570","GO:0003700"
"AT2G24570","GO:0006355"
"AT2G24570","GO:0043565"
"AT1G30580","GO:0005525"
"AT3G06400","GO:0005524"
"AT3G06400","GO:0070615"
"AT3G06400","GO:0003677"
"AT3G06400","GO:0005634"
"AT3G06400","GO:0043044"
"AT3G06400","GO:0031491"
"AT4G08895","GO:0016021"
"AT4G08895","GO:0022857"
"AT4G08895","GO:0055085"
"AT4G26430","GO:0000338"
"AT4G26430","GO:0008180"
"AT4G26430","GO:0005515"
"AT4G26430","GO:0008237"
"AT4G26430","GO:0070122"
"AT3G54870","GO:0007018"
"AT3G54870","GO:1990939"
"AT3G54870","GO:0005524"
"AT3G54870","GO:0008017"
"AT3G54870","GO:0005515"
"AT3G54870","GO:0032886"
"AT3G54870","GO:0048364"
"AT1G25240","GO:0005543"
"AT5G05920","GO:0008612"
"AT1G23100","GO:0005524"
"AT1G23100","GO:0006457"
"AT1G23100","GO:0016887"
"AT1G33360","GO:0005524"
"AT1G33360","GO:0016887"
"AT3G02420","GO:0016021"
"AT3G45130","GO:0000250"
"AT3G45130","GO:0005811"
"AT3G45130","GO:0016104"
"AT3G45130","GO:0016866"
"AT3G45130","GO:0042300"
"AT3G45130","GO:0000250"
"AT3G45130","GO:0005811"
"AT3G45130","GO:0016104"
"AT3G45130","GO:0016866"
"AT3G45130","GO:0042300"
"AT2G31810","GO:0009082"
"AT2G31810","GO:1990610"
"AT1G28180","GO:0003676"
"AT1G28180","GO:0005524"
"AT1G68890","GO:0009234"
"AT1G68890","GO:0030976"
"AT1G68890","GO:0070204"
"AT1G68890","GO:0003824"
"AT2G42960","GO:0004672"
"AT2G42960","GO:0005524"
"AT2G42960","GO:0006468"
"AT2G42960","GO:0004672"
"AT2G42960","GO:0005524"
"AT2G42960","GO:0006468"
"AT2G42960","GO:0004672"
"AT2G42960","GO:0005524"
"AT2G42960","GO:0006468"
"AT2G42960","GO:0004672"
"AT2G42960","GO:0005524"
"AT2G42960","GO:0006468"
"AT2G15710","GO:0005515"
"AT3G04430","GO:0003677"
"AT3G04430","GO:0006355"
"AT1G73610","GO:0016788"
"AT4G34430","GO:0005515"
"AT4G34430","GO:0008270"
"AT5G27620","GO:0006357"
"AT5G27620","GO:0016538"
"AT4G11240","GO:0016787"
"AT5G04040","GO:0006629"
"AT5G04040","GO:0004806"
"AT5G04040","GO:0006629"
"AT5G04040","GO:0004806"
"AT2G35160","GO:0005634"
"AT2G35160","GO:0008270"
"AT2G35160","GO:0018024"
"AT2G35160","GO:0034968"
"AT2G35160","GO:0005515"
"AT2G35160","GO:0005634"
"AT2G35160","GO:0008270"
"AT2G35160","GO:0018024"
"AT2G35160","GO:0034968"
"AT2G35160","GO:0005515"
"AT2G35160","GO:0005634"
"AT2G35160","GO:0008270"
"AT2G35160","GO:0018024"
"AT2G35160","GO:0034968"
"AT2G35160","GO:0005515"
"AT2G35160","GO:0005634"
"AT2G35160","GO:0008270"
"AT2G35160","GO:0018024"
"AT2G35160","GO:0034968"
"AT2G35160","GO:0005515"
"AT3G42850","GO:0005524"
"AT5G25930","GO:0004672"
"AT5G25930","GO:0005524"
"AT5G25930","GO:0006468"
"AT5G25930","GO:0005515"
"AT5G65870","GO:0005576"
"AT5G65870","GO:0008083"
"AT5G65870","GO:0008283"
"AT5G10890","GO:0008356"
"AT3G61740","GO:0005515"
"AT3G61740","GO:0003677"
"AT5G04800","GO:0003735"
"AT5G04800","GO:0005840"
"AT5G04800","GO:0006412"
"AT5G04800","GO:0003735"
"AT5G04800","GO:0005840"
"AT5G04800","GO:0006412"
"AT5G04800","GO:0003735"
"AT5G04800","GO:0005840"
"AT5G04800","GO:0006412"
"AT5G04800","GO:0003735"
"AT5G04800","GO:0005840"
"AT5G04800","GO:0006412"
"AT2G19120","GO:0004386"
"AT4G11330","GO:0004672"
"AT4G11330","GO:0005524"
"AT4G11330","GO:0006468"
"AT2G46455","GO:0016021"
"AT2G46455","GO:0032977"
"AT3G46620","GO:0061630"
"AT5G65080","GO:0003700"
"AT5G65080","GO:0005634"
"AT5G65080","GO:0006355"
"AT1G23020","GO:0016491"
"AT1G23020","GO:0016491"
"AT1G79250","GO:0004672"
"AT1G79250","GO:0005524"
"AT1G79250","GO:0006468"
"AT1G79250","GO:0004672"
"AT1G79250","GO:0005524"
"AT1G79250","GO:0006468"
"AT1G79250","GO:0004672"
"AT1G79250","GO:0005524"
"AT1G79250","GO:0006468"
"AT1G79250","GO:0004672"
"AT1G79250","GO:0005524"
"AT1G79250","GO:0006468"
"AT2G41970","GO:0004672"
"AT2G41970","GO:0006468"
"AT3G56960","GO:0016307"
"AT3G56960","GO:0046488"
"AT3G56960","GO:0016307"
"AT3G56960","GO:0046488"
"AT1G44130","GO:0004190"
"AT1G44130","GO:0006508"
"AT5G18200","GO:0008108"
"AT5G18200","GO:0008270"
"AT5G18200","GO:0033499"
"AT5G18200","GO:0006012"
"AT1G76160","GO:0005507"
"AT1G76160","GO:0016491"
"AT1G49780","GO:0004842"
"AT1G49780","GO:0016567"
"AT2G17060","GO:0003953"
"AT2G17060","GO:0007165"
"AT2G17060","GO:0006952"
"AT2G17060","GO:0043531"
"AT1G73177","GO:0005680"
"AT1G73177","GO:0005680"
"AT3G46040","GO:0003735"
"AT3G46040","GO:0005840"
"AT3G46040","GO:0006412"
"AT5G48820","GO:0004861"
"AT5G48820","GO:0005634"
"AT5G48820","GO:0051726"
"AT5G48820","GO:0045736"
"AT1G70280","GO:0005515"
"AT3G51210","GO:0008146"
"AT2G17530","GO:0004672"
"AT2G17530","GO:0005524"
"AT2G17530","GO:0006468"
"AT2G17530","GO:0004672"
"AT2G17530","GO:0005524"
"AT2G17530","GO:0006468"
"AT3G20150","GO:0005524"
"AT3G20150","GO:0007018"
"AT3G20150","GO:0008017"
"AT3G20150","GO:1990939"
"AT4G29380","GO:0005515"
"AT4G32450","GO:0008270"
"AT5G60540","GO:0004359"
"AT5G60540","GO:0042819"
"AT5G60540","GO:0042823"
"AT5G66880","GO:0004672"
"AT5G66880","GO:0005524"
"AT5G66880","GO:0006468"
"AT5G66880","GO:0004672"
"AT5G66880","GO:0005524"
"AT5G66880","GO:0006468"
"AT5G13860","GO:0006464"
"AT5G13860","GO:0015031"
"AT5G40060","GO:0043531"
"AT5G40060","GO:0006952"
"AT4G16890","GO:0043531"
"AT4G16890","GO:0003953"
"AT4G16890","GO:0007165"
"AT4G16890","GO:0006952"
"AT1G18350","GO:0004672"
"AT1G18350","GO:0005524"
"AT1G18350","GO:0006468"
"AT5G21970","GO:0003723"
"AT5G21970","GO:0003723"
"AT1G61060","GO:0005515"
"AT1G20135","GO:0016788"
"AT1G01560","GO:0004672"
"AT1G01560","GO:0005524"
"AT1G01560","GO:0006468"
"AT1G01560","GO:0004672"
"AT1G01560","GO:0005524"
"AT1G01560","GO:0006468"
"AT3G17500","GO:0005515"
"AT2G04170","GO:0005515"
"AT2G04170","GO:0005515"
"AT1G23900","GO:0006886"
"AT1G23900","GO:0016192"
"AT1G23900","GO:0030117"
"AT1G23900","GO:0006886"
"AT1G23900","GO:0016192"
"AT1G23900","GO:0030117"
"AT5G18800","GO:0006120"
"AT5G18800","GO:0006120"
"AT5G59740","GO:0055085"
"AT2G35980","GO:0098542"
"AT5G54490","GO:0005509"
"AT2G32400","GO:0015276"
"AT2G32400","GO:0016020"
"AT3G14450","GO:0003676"
"AT2G24490","GO:0003676"
"AT2G24490","GO:0003676"
"AT2G04520","GO:0003743"
"AT2G04520","GO:0006413"
"AT2G04520","GO:0003723"
"AT2G02450","GO:0003677"
"AT2G02450","GO:0006355"
"AT3G57000","GO:0070037"
"AT3G57000","GO:0070475"
"AT3G05155","GO:0016021"
"AT3G05155","GO:0022857"
"AT3G05155","GO:0055085"
"AT3G20190","GO:0004672"
"AT3G20190","GO:0006468"
"AT3G20190","GO:0005515"
"AT1G50460","GO:0005524"
"AT1G50460","GO:0005975"
"AT1G50460","GO:0016773"
"AT1G50460","GO:0001678"
"AT1G50460","GO:0004396"
"AT1G50460","GO:0005536"
"AT3G12340","GO:0003755"
"AT3G60940","GO:0005777"
"AT3G60940","GO:0010468"
"AT3G60940","GO:0005777"
"AT3G60940","GO:0010468"
"AT1G78690","GO:0016746"
"AT1G78690","GO:0006644"
"AT5G08340","GO:0003919"
"AT5G08340","GO:0009231"
"AT1G62290","GO:0004190"
"AT1G62290","GO:0006508"
"AT1G62290","GO:0006629"
"AT1G62290","GO:0004190"
"AT1G62290","GO:0006508"
"AT1G62290","GO:0006629"
"AT1G08320","GO:0006351"
"AT1G08320","GO:0043565"
"AT1G08320","GO:0003700"
"AT1G08320","GO:0006355"
"AT1G08320","GO:0006351"
"AT1G08320","GO:0043565"
"AT1G08320","GO:0003700"
"AT1G08320","GO:0006355"
"AT2G46480","GO:0016757"
"AT2G46480","GO:0047262"
"AT5G63760","GO:0004842"
"AT5G63760","GO:0016567"
"AT5G63760","GO:0004842"
"AT5G63760","GO:0016567"
"AT5G63760","GO:0004842"
"AT5G63760","GO:0016567"
"AT2G32660","GO:0005515"
"AT3G23610","GO:0008138"
"AT3G23610","GO:0016311"
"AT1G01680","GO:0004842"
"AT1G01680","GO:0016567"
"AT1G23000","GO:0046872"
"AT2G01320","GO:0005524"
"AT2G01320","GO:0140359"
"AT2G01320","GO:0016020"
"AT1G66690","GO:0008168"
"AT5G13450","GO:0015986"
"AT5G13450","GO:0046933"
"AT2G07565","GO:0016021"
"AT5G22480","GO:0008270"
"AT2G26380","GO:0005515"
"AT2G38080","GO:0005507"
"AT2G38080","GO:0016491"
"AT5G01820","GO:0007165"
"AT5G01820","GO:0004672"
"AT5G01820","GO:0005524"
"AT5G01820","GO:0006468"
"AT1G46408","GO:0003677"
"AT1G46408","GO:0046983"
"AT1G46408","GO:0000981"
"AT1G46408","GO:0000987"
"AT1G46408","GO:0045944"
"AT3G01810","GO:0005643"
"AT3G01810","GO:0005643"
"AT3G01810","GO:0005643"
"AT1G25420","GO:0015031"
"AT1G50890","GO:0005874"
"AT1G50890","GO:0008017"
"AT1G79810","GO:0046872"
"AT3G18590","GO:0009055"
"AT5G51890","GO:0004601"
"AT5G51890","GO:0006979"
"AT5G51890","GO:0020037"
"AT5G51890","GO:0042744"
"AT1G47760","GO:0003677"
"AT1G47760","GO:0046983"
"AT1G47760","GO:0000977"
"AT1G47760","GO:0045944"
"AT3G24660","GO:0004672"
"AT3G24660","GO:0006468"
"AT3G24660","GO:0005515"
"AT3G01080","GO:0003700"
"AT3G01080","GO:0006355"
"AT3G01080","GO:0043565"
"AT1G07990","GO:0019903"
"AT1G07990","GO:0043666"
"AT1G58100","GO:0003700"
"AT2G34090","GO:0043743"
"AT4G32270","GO:0000398"
"AT4G32270","GO:0005689"
"AT1G12210","GO:0006952"
"AT1G12210","GO:0005515"
"AT1G12210","GO:0043531"
"AT1G12210","GO:0006952"
"AT1G12210","GO:0005515"
"AT1G12210","GO:0043531"
"AT4G00620","GO:0004488"
"AT1G18150","GO:0004672"
"AT1G18150","GO:0005524"
"AT1G18150","GO:0006468"
"AT1G18150","GO:0004672"
"AT1G18150","GO:0005524"
"AT1G18150","GO:0006468"
"AT1G18150","GO:0004672"
"AT1G18150","GO:0005524"
"AT1G18150","GO:0006468"
"AT4G01800","GO:0005524"
"AT4G01800","GO:0006605"
"AT4G01800","GO:0006886"
"AT4G01800","GO:0016020"
"AT4G01800","GO:0017038"
"AT5G07870","GO:0016747"
"AT2G31900","GO:0007015"
"AT2G31900","GO:0005515"
"AT2G31900","GO:0003774"
"AT2G31900","GO:0005524"
"AT2G31900","GO:0016459"
"AT3G21310","GO:0016757"
"AT3G21310","GO:0016020"
"AT3G21310","GO:0016757"
"AT3G21310","GO:0016020"
"AT1G06960","GO:0003676"
"AT3G54510","GO:0016020"
"AT3G54510","GO:0005227"
"AT3G10525","GO:0032875"
"AT5G63570","GO:0008483"
"AT5G63570","GO:0030170"
"AT5G41260","GO:0004672"
"AT5G41260","GO:0006468"
"AT1G53430","GO:0004672"
"AT1G53430","GO:0006468"
"AT1G53430","GO:0005515"
"AT5G47430","GO:0008270"
"AT5G47430","GO:0006397"
"AT5G47430","GO:0016567"
"AT5G47430","GO:0061630"
"AT5G03720","GO:0003700"
"AT5G03720","GO:0006355"
"AT5G03720","GO:0043565"
"AT5G03720","GO:0003700"
"AT5G03720","GO:0006355"
"AT5G03720","GO:0043565"
"AT1G67160","GO:0005515"
"AT1G15320","GO:0006351"
"AT1G15320","GO:0043565"
"AT5G36180","GO:0004185"
"AT5G36180","GO:0006508"
"AT3G20840","GO:0003700"
"AT3G20840","GO:0006355"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT4G24740","GO:0004672"
"AT4G24740","GO:0005524"
"AT4G24740","GO:0006468"
"AT4G02770","GO:0009522"
"AT4G02770","GO:0009538"
"AT4G02770","GO:0015979"
"AT4G22860","GO:0005819"
"AT4G22860","GO:0005874"
"AT4G22860","GO:0032147"
"AT4G22860","GO:0060236"
"AT5G65770","GO:0005634"
"AT5G65770","GO:0006997"
"AT1G04120","GO:0005524"
"AT1G04120","GO:0016021"
"AT1G04120","GO:0055085"
"AT1G04120","GO:0140359"
"AT4G22410","GO:0008270"
"AT4G22410","GO:0000245"
"AT4G22410","GO:0006397"
"AT4G22410","GO:0004843"
"AT4G22410","GO:0016579"
"AT4G38100","GO:0009579"
"AT5G53640","GO:0005515"
"AT4G04750","GO:0008643"
"AT4G04750","GO:0051119"
"AT4G04750","GO:0016021"
"AT4G04750","GO:0022857"
"AT4G04750","GO:0055085"
"AT1G61070","GO:0006952"
"AT3G12545","GO:0006869"
"AT4G15310","GO:0004497"
"AT4G15310","GO:0005506"
"AT4G15310","GO:0016705"
"AT4G15310","GO:0020037"
"AT1G15950","GO:0003824"
"AT4G15415","GO:0000159"
"AT4G15415","GO:0007165"
"AT4G15415","GO:0019888"
"AT2G45870","GO:0005254"
"AT4G16920","GO:0006952"
"AT4G16920","GO:0043531"
"AT4G16920","GO:0005515"
"AT4G16920","GO:0003953"
"AT4G16920","GO:0007165"
"AT4G16920","GO:0006952"
"AT4G16920","GO:0043531"
"AT4G16920","GO:0005515"
"AT4G16920","GO:0003953"
"AT4G16920","GO:0007165"
"AT1G14610","GO:0004812"
"AT1G14610","GO:0006418"
"AT1G14610","GO:0000166"
"AT1G14610","GO:0005524"
"AT1G14610","GO:0004832"
"AT1G14610","GO:0006438"
"AT1G62130","GO:0005524"
"AT1G62130","GO:0016887"
"AT1G63460","GO:0004602"
"AT1G63460","GO:0006979"
"AT4G23680","GO:0006952"
"AT1G73325","GO:0004866"
"AT5G44780","GO:0016554"
"AT4G16070","GO:0006629"
"AT4G16070","GO:0016042"
"AT3G49400","GO:0000127"
"AT3G49400","GO:0004402"
"AT3G49400","GO:0006384"
"AT3G49400","GO:0005515"
"AT1G47810","GO:0005515"
"AT1G03000","GO:0005524"
"AT1G03000","GO:0016887"
"AT3G59310","GO:0016021"
"AT3G59310","GO:0022857"
"AT3G59310","GO:0055085"
"AT5G51450","GO:0043130"
"AT4G22280","GO:0005515"
"AT5G39090","GO:0016747"
"AT1G21400","GO:0016624"
"AT1G21400","GO:0016624"
"AT2G43600","GO:0004568"
"AT2G43600","GO:0006032"
"AT2G43600","GO:0016998"
"AT5G47840","GO:0005524"
