gene,Atha_WT.Col.0_sl_FLT_Rep1_G1S1,Atha_WT.Col.0_sl_FLT_Rep2_G1S2,Atha_WT.Col.0_sl_FLT_Rep3_G1S3,Atha_WT.Col.0_sl_GC_Rep1_G2S1,Atha_WT.Col.0_sl_GC_Rep2_G2S2,Atha_WT.Col.0_sl_GC_Rep3_G2S3
AT1G04017,3.286671187,2.495693098,2.303294857,2.259718058,2.663196267,5.688827889
AT1G04020,239.9269966,150.9894324,131.2878068,75.70055494,111.8542432,119.4653857
AT1G04023,4.108338983,7.487079293,3.454942285,2.259718058,4.438660445,4.87613819
AT1G04027,0,0,0,0,0,0
AT1G04030,222.6719729,172.2028237,160.0789925,284.7244753,258.3300379,312.8855339
AT1G04033,0,0,0,1.129859029,0.887732089,0.812689698
AT1G04037,2.46500339,0,0,0,0.887732089,0
AT1G04040,6349.848732,4806.704906,4623.864425,4386.112751,3432.859988,4941.153366
AT1G04043,4.93000678,1.247846549,5.758237142,1.129859029,1.775464178,0
AT1G04047,5.751674576,12.47846549,5.758237142,4.519436116,10.65278507,4.063448492
AT1G04050,104.3518102,83.60571878,77.1603777,74.57069592,81.67135219,66.64055527
AT1G04053,48.4784,44.92247576,61.0373137,50.84365631,63.91671041,48.7613819
AT1G04057,0,0,0,0,0,0
AT1G04063,0,0,2.303294857,0,0.887732089,0
AT1G04067,19.72002712,9.982772391,12.66812171,7.909013203,12.42824925,13.00303517
AT1G04070,166.7985627,154.7329721,135.8943965,152.5309689,136.7107417,131.6557311
AT1G04073,0,1.247846549,0,0,0,0
AT1G04077,220.2069695,170.9549772,195.7800628,244.0495503,245.9017887,212.1120113
AT1G04080,1830.675851,1561.056033,1628.429464,1650.724041,1238.386264,1509.97746
AT1G04083,0.821667797,0,1.151647428,0,3.550928356,0.812689698
AT1G04087,0,0,0,0,0,0.812689698
AT1G04090,28.75837288,38.68324302,21.88130114,31.63605281,28.40742685,21.12993216
AT1G04093,0.821667797,0,0,0,2.663196267,0.812689698
AT1G04097,0,1.247846549,0,0,4.438660445,0.812689698
AT1G04100,73.1284339,91.09279807,73.70543541,117.505339,110.9665111,83.70703893
AT1G04103,3.286671187,14.97415859,6.90988457,4.519436116,12.42824925,8.939586682
AT1G04105,31.22337627,28.70047062,26.48789085,54.23323339,32.8460873,26.81876005
AT1G04110,149.543539,163.4678979,192.3251205,46.32422019,76.34495966,42.25986432
AT1G04117,61.62508475,63.64017399,62.18896113,76.83041397,67.46763877,60.13903768
AT1G04120,2601.400244,2208.688392,2253.774017,3519.510875,2755.520404,2948.438226
AT1G04123,2.46500339,0,2.303294857,4.519436116,1.775464178,4.87613819
AT1G04127,0.821667797,0,0,3.389577087,1.775464178,0.812689698
AT1G04130,161.8685559,145.9980462,142.8042811,94.90815844,116.2929037,132.4684208
AT1G04133,7.39501017,16.22200514,10.36482685,5.649295145,4.438660445,4.063448492
AT1G04137,0,0,1.151647428,0,2.663196267,0
AT1G04140,3075.502563,2833.859513,2511.743041,3827.96239,2949.046,3692.861989
AT1G04143,0.821667797,0,0,0,1.775464178,0
AT1G04147,1.643335593,0,0,6.779154174,0.887732089,0.812689698
AT1G04150,7.39501017,17.46985168,24.18459599,32.76591184,26.63196267,13.00303517
AT1G04153,0,0,1.151647428,0,0.887732089,1.625379397
AT1G04157,0.821667797,2.495693098,0,0,0,0
AT1G04160,279.3670509,235.8429977,242.9976074,157.050405,233.4735394,212.1120113
AT1G04163,41.90505763,39.93108956,43.76260228,56.49295145,70.13083504,38.19641582
AT1G04167,0,0,0,0,0,0
AT1G04170,2331.071539,1919.187992,1779.295277,1671.061504,1516.246408,1886.25279
AT1G04173,0,0,0,0,0,0
AT1G04177,0.821667797,0,1.151647428,0,0,0.812689698
AT1G04180,54.23007458,52.40955505,90.98014684,89.25886329,94.09960144,82.89434923
AT1G04183,114.2118237,465.4467627,515.9380479,220.3225107,466.0593468,260.8733932
AT1G04187,0.821667797,0,0,0,0,0.812689698
AT1G04190,463.4206373,369.3625785,378.8920039,297.1529246,357.7560319,371.3991922
AT1G04193,1.643335593,0,1.151647428,0,0,0.812689698
AT1G04197,0,0,0,0,0,0
AT1G04200,692.6659526,544.0610953,475.6303879,403.3596734,506.8950229,459.1696796
AT1G04203,0.821667797,0,0,2.259718058,0.887732089,1.625379397
AT1G04207,0,0,0,0,0,0
AT1G04210,1079.671485,1054.430334,932.8344169,745.7069592,975.6175659,993.9195011
AT1G04213,0,0,0,0,0,0
AT1G04217,1.643335593,1.247846549,5.758237142,2.259718058,0.887732089,3.250758794
AT1G04220,3698.326753,2147.543911,2089.088435,925.3545448,2079.068553,1496.161735
AT1G04223,0,0,0,0,0,0
AT1G04227,0,0,0,0,0,0
AT1G04230,239.1053288,298.2353252,247.6041971,228.2315239,340.8891222,298.2571193
AT1G04233,192.2702644,203.3989875,187.7185308,257.6078586,241.4631282,261.6860829
AT1G04237,0.821667797,0,1.151647428,1.129859029,0,0.812689698
AT1G04240,539.8357424,690.0591415,497.511689,288.1140524,915.2517838,660.7167248
AT1G04243,0,0,0,0,0.887732089,0
AT1G04247,2656.451987,1589.756503,1542.055907,616.9030298,1557.969816,1022.363641
AT1G04250,3783.780204,4862.858001,3814.256283,6052.654818,4692.551823,4826.564119
AT1G04253,0,1.247846549,2.303294857,4.519436116,1.775464178,0.812689698
AT1G04257,0,0,1.151647428,1.129859029,0,1.625379397
AT1G04260,470.8156475,484.164461,454.9007342,526.5143075,519.3232721,493.3026469
AT1G04263,3.286671187,4.991386196,3.454942285,0,4.438660445,1.625379397
AT1G04267,0.821667797,0,1.151647428,0,0.887732089,0
AT1G04270,4941.510129,4953.950799,4605.438066,5396.206723,3928.214494,4126.838288
AT1G04273,6.573342373,0,2.303294857,0,0.887732089,0.812689698
AT1G04277,0,0,0,0,0,0.812689698
AT1G04280,971.2113356,988.2944667,868.3421609,1005.574536,1139.848002,1154.832061
AT1G04283,0,0,0,0,0,0
AT1G04287,0,1.247846549,1.151647428,0,0,0
AT1G04290,212.8119593,274.5262408,278.6986777,80.21999106,215.7188976,130.0303517
AT1G04293,0,0,0,0,0,0.812689698
AT1G04295,56.69507797,33.69185682,33.39777542,30.50619378,29.29515894,28.44413944
AT1G04297,3.286671187,2.495693098,4.606589713,2.259718058,1.775464178,0.812689698
AT1G04300,2706.573722,2473.23186,2377.000292,5653.814581,2887.792486,4108.146425
AT1G04303,0,1.247846549,1.151647428,0,2.663196267,0
AT1G04307,0.821667797,2.495693098,5.758237142,3.389577087,3.550928356,2.438069095
AT1G04310,452.7389559,430.5070594,395.0150679,390.931224,437.6519199,389.2783655
AT1G04313,0,0,0,0,0.887732089,0
AT1G04320,0,0,0,0,0,0
AT1G04323,0,0,0,1.129859029,0,0
AT1G04327,0,0,0,0,0,0.812689698
AT1G04330,3.286671187,9.982772391,17.27471142,12.42844932,12.42824925,17.06648367
AT1G04333,0,1.247846549,0,2.259718058,0.887732089,0
AT1G04337,1.643335593,1.247846549,2.303294857,0,0.887732089,0
AT1G04340,314.6987661,349.3970337,300.5799788,220.3225107,311.5939633,306.3840163
AT1G04343,8.216677966,12.47846549,16.123064,10.16873126,18.64237387,10.56496608
AT1G04347,0.821667797,1.247846549,1.151647428,2.259718058,2.663196267,1.625379397
AT1G04350,65.73342373,68.63156019,62.18896113,91.51858135,71.90629921,105.6496608
AT1G04353,59.98174915,63.64017399,63.34060856,64.40196465,39.94794401,56.88827889
AT1G04357,1.643335593,2.495693098,3.454942285,1.129859029,1.775464178,4.063448492
AT1G04360,135.5751864,102.323417,107.1032108,160.4399821,121.6192962,125.9669032
AT1G04363,0,0,0,0,0,0
AT1G04367,0,2.495693098,2.303294857,2.259718058,2.663196267,0
AT1G04370,1.643335593,0,6.90988457,10.16873126,3.550928356,2.438069095
AT1G04373,0,1.247846549,0,0,0,0
AT1G04377,0,0,2.303294857,0,0,0
AT1G04380,3.286671187,2.495693098,6.90988457,12.42844932,6.214124623,6.501517587
AT1G04383,0,0,0,0,0,0
AT1G04387,0,0,0,2.259718058,0,0
AT1G04390,216.9202983,123.5368083,156.6240503,207.8940613,172.2200253,169.852147
AT1G04393,1.643335593,1.247846549,4.606589713,3.389577087,0,2.438069095
AT1G04397,0,0,0,0,0,0
AT1G04400,2830.645559,2757.740873,2428.824426,4171.439535,3112.388704,3545.765154
AT1G04403,0,0,0,0,0.887732089,0
AT1G04407,0.821667797,0,0,0,0,0
AT1G04410,15953.50194,12641.93339,12509.19437,12630.69409,12565.84772,13039.60621
AT1G04413,0.821667797,1.247846549,3.454942285,1.129859029,4.438660445,2.438069095
AT1G04417,0,0,0,0,0.887732089,0
AT1G04420,1107.60819,1180.462835,1121.704595,758.1354085,777.65331,771.2425238
AT1G04423,0.821667797,0,0,0,0,0
AT1G04425,12.32501695,13.72631204,12.66812171,1.129859029,12.42824925,6.501517587
AT1G04427,1.643335593,1.247846549,3.454942285,6.779154174,2.663196267,2.438069095
AT1G04430,4737.736515,3793.453509,3269.527049,2203.225107,2449.252834,2322.667158
AT1G04433,749.3610305,462.9510696,466.4172085,537.8128978,280.5233401,408.7829183
AT1G04437,0,1.247846549,0,1.129859029,0,0
AT1G04440,1136.366563,1463.724002,1383.128561,1466.55702,1765.699125,1844.805615
AT1G04443,0,0,0,2.259718058,0,0.812689698
AT1G04445,15.61168814,19.96554478,24.18459599,28.24647573,31.95835521,38.19641582
AT1G04447,0.821667797,0,1.151647428,1.129859029,3.550928356,0
AT1G04450,0.821667797,1.247846549,3.454942285,4.519436116,0.887732089,0.812689698
AT1G04453,1.643335593,0,0,0,0.887732089,0.812689698
AT1G04455,0,0,0,0,0,0
AT1G04463,112.5684881,81.11002568,66.79555084,89.25886329,76.34495966,68.26593466
AT1G04467,0,4.991386196,3.454942285,4.519436116,3.550928356,0.812689698
AT1G04470,4.108338983,16.22200514,23.03294857,33.89577087,31.07062312,12.19034548
AT1G04473,2.46500339,1.247846549,0,0,2.663196267,0.812689698
AT1G04477,3.286671187,6.239232745,1.151647428,0,0.887732089,8.126896984
AT1G04480,2575.106875,1703.310539,1835.726001,1342.272526,1320.945349,1791.980785
AT1G04483,0,0,2.303294857,2.259718058,0.887732089,1.625379397
AT1G04487,122.4285017,96.08418427,96.73838398,67.79154174,90.54867308,112.1511784
AT1G04490,15.61168814,18.71769823,26.48789085,24.85689864,24.85649849,27.63144974
AT1G04493,1.643335593,0,1.151647428,1.129859029,0.887732089,0
AT1G04497,1.643335593,0,1.151647428,0,0,0
AT1G04500,3.286671187,3.743539647,6.90988457,9.038872232,12.42824925,3.250758794
AT1G04503,919.4462644,799.8696378,708.2631684,1347.921822,798.0711481,937.8439119
AT1G04507,2.46500339,1.247846549,3.454942285,0,0,0.812689698
AT1G04510,1299.056786,1105.592042,1077.941993,1460.907725,1010.239117,1223.097996
AT1G04513,223.4936407,264.5434684,267.1822034,467.761638,225.4839506,231.616564
AT1G04517,0,0,0,0,0,0
AT1G04520,421.5155797,428.0113663,330.5228119,133.3233654,219.269826,191.7947688
AT1G04523,0,0,0,0,0,0
AT1G04527,0,0,0,0,0,0
AT1G04530,650.7608949,549.0524815,603.4632524,743.4472411,525.5373967,624.1456884
AT1G04533,6.573342373,7.487079293,4.606589713,15.81802641,21.30557014,25.19338065
AT1G04537,130.6451797,139.7588135,109.4065057,153.6608279,107.4155828,166.6013882
AT1G04540,148.7218712,78.61433258,85.2219097,125.4143522,71.90629921,113.7765578
AT1G04547,0,0,0,0,0,0
AT1G04550,333.5971254,318.20087,328.2195171,482.4498054,299.165714,425.0367123
AT1G04555,74.77176949,108.5626498,104.799916,126.5442113,112.7419753,120.2780754
AT1G04557,0.821667797,0,0,0,0,0
AT1G04560,2412.416651,104.8191101,76.00873027,745.7069592,108.3033149,481.1123014
AT1G04563,2.46500339,1.247846549,0,0,2.663196267,1.625379397
AT1G04567,0,2.495693098,2.303294857,0,1.775464178,1.625379397
AT1G04570,34.51004746,26.20477753,26.48789085,35.0256299,37.28474774,24.38069095
AT1G04573,0,0,1.151647428,0,0.887732089,1.625379397
AT1G04577,0,1.247846549,0,2.259718058,0,0
AT1G04580,34.51004746,9.982772391,11.51647428,51.97351534,37.28474774,19.50455276
AT1G04583,13.96835254,51.16170851,64.49225599,28.24647573,35.50928356,18.69186306
AT1G04587,2.46500339,4.991386196,5.758237142,1.129859029,4.438660445,2.438069095
AT1G04590,239.1053288,265.7913149,264.8789085,177.3878676,250.3404491,213.7373907
AT1G04593,0,0,0,1.129859029,0.887732089,0
AT1G04597,0,0,0,0,0,0
AT1G04600,16.43335593,22.46123788,21.88130114,21.46732155,9.76505298,13.00303517
AT1G04603,0.821667797,0,0,0,0,0
AT1G04607,0,2.495693098,1.151647428,0,7.101856713,0
AT1G04610,353.3171526,269.5348546,209.599832,311.841092,184.6482745,258.4353241
AT1G04620,969.568,877.2361239,785.4235461,755.8756904,481.1507923,706.2273479
AT1G04623,0,0,0,0,0,0
AT1G04625,0,0,0,0,3.550928356,2.438069095
AT1G04630,668.0159187,550.3003281,570.065477,433.8658671,480.2630602,470.5473354
AT1G04635,29.58004068,28.70047062,32.24612799,20.33746252,28.40742685,20.31724246
AT1G04640,276.9020475,319.4487165,271.7887931,163.8295592,211.2802372,195.8582173
AT1G04643,4.93000678,12.47846549,16.123064,12.42844932,13.31598134,8.126896984
AT1G04645,0,0,2.303294857,2.259718058,0.887732089,1.625379397
AT1G04647,368.9288407,514.1127781,537.819349,793.1610384,642.7180325,617.6441708
AT1G04650,73.9501017,57.40094125,48.36919199,53.10337436,51.48846117,36.57103643
AT1G04653,0.821667797,0,1.151647428,0,1.775464178,0
AT1G04657,0,1.247846549,0,0,0.887732089,0
AT1G04660,14.79002034,28.70047062,34.54942285,41.80478407,27.51969476,17.06648367
AT1G04667,0,0,0,0,0,0
AT1G04670,0,0,1.151647428,1.129859029,0,0
AT1G04673,0.821667797,2.495693098,0,0,0,0.812689698
AT1G04677,0,4.991386196,5.758237142,0,2.663196267,0.812689698
AT1G04680,3396.774671,3124.607758,2694.854982,1945.617248,2994.320336,2486.017787
AT1G04683,0,0,1.151647428,0,0,0
AT1G04687,0,0,0,0,0,0
AT1G04690,1409.160271,1014.499244,935.1377118,867.7317343,971.1789054,973.6022587
AT1G04693,0,0,2.303294857,2.259718058,0,0.812689698
AT1G04697,2.46500339,3.743539647,5.758237142,3.389577087,2.663196267,4.87613819
AT1G04700,161.0468881,109.8104963,143.9559285,153.6608279,139.373938,154.4110427
AT1G04703,0,0,0,0,0,0.812689698
AT1G04707,10.68168136,6.239232745,13.81976914,9.038872232,22.19330223,13.81572487
AT1G04710,405.9038915,338.1664148,339.7359914,192.0760349,231.6980752,210.4866319
AT1G04713,0.821667797,1.247846549,2.303294857,1.129859029,0.887732089,0
AT1G04717,0,0,0,0,1.775464178,0
AT1G04720,0,0,0,0,0,0
AT1G04723,1.643335593,8.734925842,1.151647428,1.129859029,3.550928356,2.438069095
AT1G04730,200.4869424,108.5626498,122.0746274,83.60956815,87.88547682,101.5862123
AT1G04733,111.7468203,365.6190388,415.7447216,16.94788544,188.1992029,197.4835967
AT1G04737,0,0,1.151647428,0,0,0
AT1G04743,11.50334915,14.97415859,23.03294857,20.33746252,23.08103432,23.56800125
AT1G04747,0,0,0,0,0,0
AT1G04750,1553.773803,1260.325014,1194.258383,1042.859884,1055.513454,1246.665997
AT1G04753,0.821667797,0,0,4.519436116,0.887732089,0
AT1G04760,52.58673898,28.70047062,41.45930742,33.89577087,50.60072908,44.69793341
AT1G04763,0.821667797,0,0,6.779154174,0,0
AT1G04767,4.93000678,12.47846549,18.42635885,21.46732155,29.29515894,12.19034548
AT1G04770,1346.713519,1100.600656,921.3179427,1338.882949,463.3961505,915.9012901
AT1G04773,50.12173559,67.38371364,65.64390341,50.84365631,52.37619325,50.3867613
AT1G04778,12.32501695,13.72631204,25.33624342,36.15548893,26.63196267,32.50758794
AT1G04780,1266.190075,1202.924073,1249.53746,1617.95813,1455.880626,1457.965319
AT1G04783,0.821667797,0,1.151647428,5.649295145,2.663196267,0.812689698
AT1G04787,0,0,1.151647428,2.259718058,1.775464178,2.438069095
AT1G04790,562.0207729,467.9424558,477.9336828,517.4754353,414.5708856,459.9823693
AT1G04793,0,0,0,6.779154174,0.887732089,0
AT1G04797,0.821667797,1.247846549,3.454942285,3.389577087,0,1.625379397
AT1G04800,357.4254915,306.970251,343.1909336,199.9850481,191.7501312,165.7886985
AT1G04803,9.86001356,2.495693098,5.758237142,12.42844932,8.877320891,6.501517587
AT1G04807,0.821667797,1.247846549,0,0,2.663196267,1.625379397
AT1G04810,2366.403254,1917.940146,1896.763314,2577.208445,1906.848527,2334.044814
AT1G04813,0,0,1.151647428,0,0,0
AT1G04817,0,3.743539647,2.303294857,0,0.887732089,0.812689698
AT1G04820,20236.85616,17491.06508,15968.74324,10994.65821,13198.8007,12053.81361
AT1G04823,73.9501017,61.1444809,47.21754456,27.1166167,34.62155147,30.06951884
AT1G04827,3.286671187,3.743539647,3.454942285,2.259718058,4.438660445,0.812689698
AT1G04830,401.7955526,370.610425,391.5601256,427.086713,401.2549043,438.0397474
AT1G04833,266.2203661,355.6362664,329.3711645,306.1917969,336.4504618,359.2088467
AT1G04837,154.4735458,174.6985168,143.9559285,136.7129425,142.0371343,164.1633191
AT1G04840,48.4784,53.6574016,58.73401884,61.01238757,50.60072908,50.3867613
AT1G04847,0.821667797,0,0,1.129859029,0.887732089,0
AT1G04850,2040.201139,1457.484769,1441.86258,1825.852191,1320.945349,1651.385467
AT1G04853,0,0,0,0,0,0
AT1G04857,0,0,1.151647428,0,0,0
AT1G04860,1007.364719,902.1930549,803.849905,1124.209734,877.9670361,997.9829496
AT1G04863,0,1.247846549,0,0,0,0.812689698
AT1G04867,0,0,0,0,0,0
AT1G04870,578.4541288,423.0199801,386.9535359,646.2793646,389.7143871,533.1244421
AT1G04873,38.61838644,38.68324302,36.85271771,22.59718058,39.06021192,30.06951884
AT1G04877,1.643335593,6.239232745,2.303294857,4.519436116,5.326392534,4.87613819
AT1G04880,9.86001356,7.487079293,9.213179427,27.1166167,12.42824925,14.62841457
AT1G04883,0,0,2.303294857,1.129859029,3.550928356,0
AT1G04887,1.643335593,8.734925842,11.51647428,16.94788544,5.326392534,7.314207285
AT1G04890,0.821667797,3.743539647,16.123064,7.909013203,4.438660445,3.250758794
AT1G04893,0,1.247846549,2.303294857,3.389577087,1.775464178,1.625379397
AT1G04895,0,0,0,0,0,0
AT1G04897,216.9202983,114.8018825,300.5799788,56.49295145,237.0244678,247.0576683
AT1G04900,205.4169492,147.2458928,149.7141657,142.3622377,100.3137261,123.5288342
AT1G04907,106.8168136,91.09279807,132.4394543,20.33746252,55.03938952,56.07558919
AT1G04910,796.1960949,510.3692385,500.9666313,420.3075588,454.5188296,508.7437512
AT1G04913,0,1.247846549,2.303294857,0,0,1.625379397
AT1G04917,22.18503051,31.19616372,27.63953828,38.41520699,21.30557014,16.25379397
AT1G04920,231.7103187,34.93970337,51.82413427,160.4399821,35.50928356,82.89434923
AT1G04923,0,1.247846549,2.303294857,3.389577087,5.326392534,1.625379397
AT1G04927,0.821667797,0,1.151647428,0,0.887732089,0
AT1G04930,90.38345763,132.2717342,133.5911017,107.3366078,143.8125984,123.5288342
AT1G04933,18.07669153,14.97415859,25.33624342,14.68816738,21.30557014,23.56800125
AT1G04937,0,0,0,1.129859029,0,0
AT1G04940,1430.523634,1320.221649,1265.660524,779.60273,809.6116652,806.1881808
AT1G04943,0,0,0,0,0,0
AT1G04945,126.5368407,102.323417,126.6812171,119.7650571,114.5174395,141.4080075
AT1G04947,0,0,0,3.389577087,0.887732089,0
AT1G04950,649.9392271,509.121392,507.8765159,578.4878229,420.7850102,578.6350652
AT1G04953,8.216677966,2.495693098,8.061531998,11.29859029,7.101856713,3.250758794
AT1G04957,0,1.247846549,1.151647428,0,0.887732089,0
AT1G04960,301.5520814,313.2094838,332.8261068,283.5946163,395.9285117,394.9671934
AT1G04963,0,0,0,0,0,0
AT1G04967,0,0,3.454942285,2.259718058,0.887732089,0.812689698
AT1G04970,615.4291797,630.1625072,674.865393,573.9683867,812.2748615,767.1790753
AT1G04973,22.18503051,58.6487878,104.799916,51.97351534,16.86690969,33.32027763
AT1G04977,499.5740204,369.3625785,342.0392862,749.0965362,388.826655,480.2996117
AT1G04980,209.5252881,124.7846549,120.92298,120.8949161,135.8230096,151.1602839
AT1G04983,0,0,0,0,0,0
AT1G04985,366.4638373,420.524287,409.9864845,386.4117879,375.5106737,453.4808517
AT1G04987,0.821667797,0,0,0,0,0
AT1G04990,477.3889898,530.3347833,571.2171244,288.1140524,525.5373967,431.5382298
AT1G04993,0,0,0,0,0,0
AT1G04997,0,0,0,0,0,0
AT1G05000,331.132122,361.8754992,332.8261068,292.6334885,404.8058326,397.4052625
